interaction;name
SUGCT;FOSL1
SPC25;CLSPN
SPC25;RRM1
MGST1;UBD
ELAVL3;DRD2
FGF5;OTOAP1
PRC1-AS1;IL36G
LINC01122;ANXA2R-OT1
MCM2;KCNMB2
LINC02475;LOC112268460
SLF1;MIOX
PLEKHN1;ANPEP
SMCO2;ITGA9
CRADD-AS1;RRM1
DRAXIN;ADAMTSL5
PELATON;RIMBP3B
SLC2A1-DT;PTCHD4
PXDNL;TRNM
LY75;BCL11B
CGAS;TNFRSF9
C4orf19;OTOAP1
TREML1;APBB1IP
ADAMDEC1;MIR675
LOC729683;PRAC2
OSCAR;OTOAP1
MTFR2;CDK1
GINS4;CNIH2
ALX4;G0S2
LMNB1;CKAP2
KNSTRN;EZH2
PCOLCE-AS1;APBB1IP
CLDN14-AS1;LILRA5
HK2;OTOA
LINC00673;LOC107985492
SEC31B;MIR924HG
TMEM156;TNFRSF18
TMEM106C;KCNMB2
TRIP13;LOC105372115
EVI2A;BCL11B
FPR3;BCL11B
RASGEF1A;CD300LF
MATK;GTF2A1L
CA2;ADORA2B
EML2-AS1;APBB1IP
ZNF267;TNFRSF9
CD68;TNFRSF9
DOCK10;TNFRSF9
RAD54B;LOC105373150
ZBED2;TNFRSF9
CLDN14;C1QB
MEI1;ANPEP
HK3;DRD2
ZDHHC14;LOC105373150
JAK3;ANPEP
TNFAIP6;C1QB
UNC93B1;SLC1A3
RMDN2;IL33
RPS6KA1;DOCK2
CDKN3;RRM1
LRR1;GINS3
COL4A5;SLC37A2
FUT7;ANPEP
RIBC2;CCSAP
FAM110D;EZH2
SLC11A1;SLC9A7
LYPD6;MIR503HG
ARHGAP28;TIGD2
POLQ;KCNMB2
ENTPD1;MIR924HG
GATA5;GPR183
LOC100419170;SLC37A2
CD4;BCL11B
SLC12A5-AS1;LOC102723654
RELT;LOC102723654
LINC01238;SAP30
LOC105375690;EDIL3-DT
CCNF;LOC105372115
EMC3-AS1;IL36G
FAM27E3;SOX9-AS1
MESP1;SOX9-AS1
TFAP2A-AS1;RGS16
LIPC;FOSL1
LAMB3;OTOAP1
TRABD2A;SIGLEC8
CRNDE;LOC107985492
GALNT6;APBB1IP
RHBDL3;C21orf58
NKD1;SLC37A2
TIFA;CKAP2
LINC02195;SLC1A3
FOXL1;TUBA1C
INAVA;ASRGL1
LINC01232;MIR100HG
ZNF114;SAMD5
JPT1;LOC112268460
UCP2;OTOA
CRTAM;TNFRSF9
HOXD13;SALL4
ST8SIA6;GINS3
TMEM201;KCNMB2
BMAL2-AS1;CCSAP
KCNK13;SLC1A3
PI15;LOC102723654
AKR1C2;PTCHD4
ADORA2B;GPR183
PGM5P4-AS1;SALL4
CFAP45;EXOC3L4
NECTIN4;SLC9A7
SIRPG;RGS1
RUNX3;OTOAP1
SCN7A;SALL1
DPY19L2P2;RNU2-1
JAKMIP3;GPR183
MIR147B;EXOC3L4
MICB;TNFRSF18
RAD51AP1;MIR924HG
ARHGAP30;FFAR4
PTPN22;FFAR4
TFDP1;KCNMB2
CEP72;IL36G
FBXO43;IL36G
CENPU;KCNMB2
MEIS1-AS2;CCSAP
CDK1;LOC105372115
HOXC13;SOX9-AS1
MGC12916;CCSAP
FMNL1;EXOC3L4
PCDHAC2;IL37
LOC102723834;ITGA9
LINC00673;ANPEP
FCGR3B;DOCK2
SERPINA1;EXOC3L4
LY75;LILRA5
SLC31A2;C1QB
DUXAP10;DRD2
CRYBG2;ASRGL1
LOC101927069;COL11A2
BMAL2-AS1;ITGA9
LINC01871;TNFRSF18
SUCNR1;FOSL1
MT1G;DRD2
LRRIQ3;SAP30
FOXL1;ANPEP
SIGLEC10;BCL11B
RUNX2;FOSL1
MIR147B;C1QB
LOC105376266;RANBP1
CALHM6;TNFRSF9
CASP1;TNFRSF9
IL2RB;TNFRSF9
TYMP;TNFRSF9
H2AC11;C21orf58
GEN1;MIR31HG
HOXB4;RIMBP3B
GPR176;TUBA1C
TMEM51;ANXA2R-OT1
PRR5L;DRD2
LINC02316;SLC1A3
LIPG;RRM1
FBP1;FOSL1
HSD11B1;NUAK2
LSP1;FOSL1
TTK;MIR924HG
PKD2L1;OTOAP1
IL1RN;SLC9A7
TNFSF13B;BCL11B
IL2RB;BCL11B
LINC01410;NEURL3
PARVA;MIR675
PPIF;MIR675
EMC3-AS1;KCNMB2
EML2-AS1;C1QB
CD38;BCL11B
SIGLEC9;EXOC3L4
PTGS2;HOXB13
FOSL1;LILRA5
PDE8B;LOC102723654
PI4K2B;RNU2-1
WWC1;SERINC2
KIF18B;IL36G
C5orf34;CKAP2
HAVCR2;ANPEP
ITPRIPL1;IL33
SPDYE2B;FAM27E3
DNAH11;CNIH2
THEMIS;BCL11B
OBP2A;LOC105376369
PMFBP1;LOC102723654
HTATIP2;FOSL1
FAM83H;LINC01410
BUB1;MIR924HG
NCAPG2;KCNMB2
CCRL2;ADORA2B
TFCP2L1;SLC37A2
RACGAP1;MIR924HG
PLEK2;SLC9A7
C8orf48;OTOA
CHRDL1;MIR675
MAD2L2;LOC107985492
MYCL;FOSL1
PELATON;OTOAP1
CTLA4;MIR675
SLC7A7;DRD2
ADAMTS9-AS1;DRD2
VCAM1;TNFRSF9
EPO;ADORA2B
IL1R2;DRD2
ESPL1;LOC105372115
ORC6;LOC105372115
CD300A;EXOC3L4
KYNU;SLC1A3
STEAP3;SLC1A3
ZNF726;ADAMTSL5
TYMS;CDK1
SVIP;GINS3
ERCC6L;CKAP2
SOCAR;OTOAP1
POLA1;IL36G
ECM1;FOSL1
MTTP;FANCD2
KIF20A;IL36G
CENPE;KCNMB2
MND1;KCNMB2
APOL6;TNFRSF9
RUNX3-AS1;MIR31HG
MIR4260;APBB1IP
LOC105371275;CCSAP
MAP3K9-DT;TPD52
CRISP2;GPR22
SLAMF9;ISOC1
TROAP;IL36G
BATF;FFAR4
AKR1C3;RANBP1
HAUS8;CNIH2
IFI44;C1QB
CENPU;LOC105372115
CLDN14;ADORA2B
VCAM1;FOSL1
RDUR;GPR183
USP30-AS1;APBB1IP
FIRRE;MDH1B
ADAM8;FFAR4
HPCAL1;KCNMB2
BCL2L11;KCNMB2
LINC00595;PFKFB4
SLC1A3;BCL11B
ACTA1;EFNA5
TMPO-AS1;KCNMB2
KLHL6;EXOC3L4
FANCD2OS;FANCD2
NLRP2;ANPEP
HPCAL1;IL36G
LOC107984551;DOCK2
CCRL2;OTOAP1
SOCAR;LGI3
ATAD2;KCNMB2
DSCAML1;CLSPN
FOSL1;ANPEP
PRC1-AS1;LOC105372115
WNT5B;MTTP
COL11A2;ADORA2B
CCDC18;IL36G
MZT1;MIR924HG
DNMT1;KCNMB2
MSR1;TNFRSF9
JAZF1-AS1;CCSAP
LOC101927344;SLC9A7
LINC01426;FOSL1
CDKN2B-AS1;FANCD2
NSD2;IL36G
MINAR1;MIR31HG
TCF21;RAD54L
LOC105370337;KCNMB2
WWC1;SLC9A7
KLHDC7B;LILRA5
SIX1;SMCO3
MELK;MIR924HG
FRMPD4;DIRAS3
WDR62;KCNMB2
CCR1;LILRA5
RASGEF1B;MIR675
RTKN2;LOC105373150
NFAM1;TNFRSF9
FGF5;RGS16
LOC105378305;SLC9A7
PLCH2;FBP1
CDC25A;ADORA2B
UTS2;OTOAP1
SIGLEC9;DRD2
PLAUR;EXOC3L4
IL1R2;ANPEP
LOC107985259;CCSAP
LINC02154;BCL2L11
CDC25A;RRM1
MCTP2;MIR31HG
HTR1D;LOC105373150
FBXO43;LOC105372115
SDS;FOSL1
MDH1B;DDN
WDR62;IL36G
CDCA5;LOC107985492
KLHDC7B-DT;APBB1IP
SLC9A7;EXOC3L4
ITGB2;TNFRSF9
HCAR3;KRT8
XKR5;CNIH2
RASGEF1B;LOC107985847
LINC01871;SLC1A3
OTOAP1;ADORA2B
IL18;EXOC3L4
LRR1;CCSAP
TUFT1;ANLN
DOP1B;LINC00601
LOC105379362;FFAR4
CARD17P;IFI44
TMEM52B;SLC37A2
ARHGAP11A;MIR924HG
APOC2;BCL11B
PSRC1;IL36G
TMEM176A;BCL11B
TMEM156;BCL11B
ARL4C;DRD2
MICB;TNFRSF9
AQP7;EMCN
PTAFR;EXOC3L4
HOXB9;SLC9A7
LOC105373581;SLC37A2
SIGLEC10;FFAR4
LSP1;SLC1A3
LAIR2;TNFRSF9
GALNT18;MIR924HG
ADAD2;KBTBD8
MKRN3;PFKFB4
ORC6;ADAMTSL5
LINC00539;BCL11B
FAM78A;TNFRSF9
CLDN14;FOSL1
HMGB2;KCNMB2
ADAMDEC1;BCL11B
ANXA2R;EXOC3L4
GOLGA2P5;TESMIN
CCND2;IL36G
DGAT2;FNDC11
C19orf81;C21orf58
CCRL2;TNFRSF9
IL37;C21orf58
SACS-AS1;DIRAS3
UBE2QL1;OTOAP1
WDR88;EMCN
TMEM179;MEI1
CARD17P;SLC9A7
MMP9;DRD2
CCR5;TNFRSF9
ZIC4;ADORA2B
LAPTM5;TNFRSF9
RIPK2;TNFRSF9
COX10-DT;LINC00601
SLC31A2;FFAR4
CCRL2;ANPEP
DHDH;FAM27E3
SCAT2;FOXM1
LINC01615;SLC1A3
LOC107986466;DARS2
SNED1;LINC00601
LOC107985492;RRM1
ADAM8;LINC02998
LMO1;CDKN2A-AS1
NUF2;KCNMB2
NCAPG2;IL36G
BST1;AKR1B10
ATP6V0D2;ADORA2B
TMEM201;IL36G
EPHB1;OTOAP1
RIPK4;LOC107985492
MMP12;RANBP1
LIPC;ANPEP
GNB1-DT;PTPRB
ITGA6-AS1;ISL1
WWC1;TACC1
MEIS1-AS2;PFKFB4
LOC105376369;OTOAP1
CKAP2;MIR924HG
SGO2;MIR924HG
FAM83D;LINC00601
ITGA6-AS1;RIMBP3B
LOC105375798;LILRA5
CFAP45;RGS1
LOC408186;MAST1
GMNN;LOC107985492
CLDN14;DOCK2
ADAMDEC1;SLC1A3
PRC1;LOC105372115
TIMELESS;KCNMB2
GZMA;TNFRSF9
BBOX1-AS1;MIOX
HIVEP3;ADORA2B
UCK2;ADORA2B
STK17B;OTOAP1
ZSCAN31;RIMBP3B
DNA2;ADAMTSL5
NOSTRIN;LINC00601
LINC01871;LILRA5
SOCAR;SLC1A3
CRYBG2;GOLGA2P5
HSPA6;PSCA
LOC105371664;LINC03044
PHF24;CCSAP
TRAT1;TNFRSF18
SLFN11;LINC00601
MCM6;MIR924HG
TBX6;FHL5
RPA3;MIR675
KIF20A;KCNMB2
LOC105378305;RGS1
TMEM52B;FFAR4
ARHGAP11B;MIR924HG
SKA2;LOC105372115
KLC3;MIR31HG
BATF;TNFRSF9
CRYBG2;TESMIN
TBX18;KCNMB2
TMPRSS3;LPAR2
KCNF1;LOC105370337
VEPH1;LOC102723654
VEGFD;RGS16
TNIP3;BCL11B
DLX1;SALL4
TBX15;LOC105369965
PLEK2;TUBA1C
IL7R;IFI44
SKA2;IL36G
IFI27;IL36G
ELAVL3;SLC37A2
LINC01615;LILRA5
ZIC1;ADORA2B
TFEC;FFAR4
DBF4;MIR924HG
BARD1;MIR924HG
UNC5C;MIR924HG
LOC105377508;LOC107985492
PSAT1;LOC105373150
TRPV2;BBOX1
MSRB3-AS1;LINC00671
FAM111B;KCNMB2
ZNF367;KCNMB2
LOC105370047;LOC105372115
LINC01122;TUBA1C
GIPR;RGS16
HAPLN3;PTPRB
ULBP1;LOC102723654
ZIC4;ANXA2R-OT1
TFCP2L1;RGS1
APOC4-APOC2;BCL11B
WFS1;LINC00601
TACC3;LOC105372115
UBE2T;LOC105372115
LINC01615;DRD2
OR2B6;ARHGAP10
SLC6A7;C1QB
ST8SIA6;FOXM1
NAV1;FFAR4
NEK2;IL36G
CFAP45;C1QB
SPAG5;LOC105372115
DOK2;TNFRSF9
IFI44;TNFRSF9
LINC02968;OTOAP1
WSCD2;MIR675
SLC37A2;DRD2
LOC100506253;C21orf58
SACS-AS1;IL36G
LOC105369315;GINS3
MIR3185;MUC15
LINC02656;FAM111B
LINC02195;SLC37A2
DSN1;KCNMB2
KNL1;KCNMB2
LOC105377123;EXOC3L4
C19orf81;CDK1
KCP;NUAK2
C6orf141;E2F2
LOC105372613;LOC105377043
ADTRP;LILRA5
ZBED2;DOCK2
GALNT9;GPR183
NEIL3;IL36G
CIT;IL36G
PELATON;FOSL1
CRYBG1;TNFRSF9
PKD2L1;RGS1
C4orf46;LINC03109
LOC105372613;LINC00601
SQLE;SMKR1
DNAJC5B;SLC37A2
LOC107986126;KCNMB2
LOC105374947;RGS1
COL27A1;ANKRD18A
CCL18;C1QB
CPLX3;GINS3
PATL2;TNFRSF9
DNAH11;LOC105372115
HECW2-AS1;TNFRSF18
LHX2;LOC105372115
BUB1B-PAK6;KCNMB2
IRX3;LOC107985492
AQP9;MIR31HG
OGFRP1;CNIH2
SIGLEC7;TNFRSF9
TOP2A;MIR924HG
CCNE1;MIR924HG
ZBED2;BCL11B
TNIP3;DOCK2
SPSB4;LOC105372115
KEL;EMCN
SLC37A2;TNFRSF9
SYT4;SOX9-AS1
C5orf34;KCNMB2
LINC01857;LILRA5
CCL18;TNFRSF18
MARCO;SLC9A7
MARCO;WNT10B
LINC01614;LOC105376369
LOC107985492;GINS3
DNAJC5B;SLC1A3
TRNM;H2AC11
MAFB;TNFRSF9
NKD1;TNFRSF9
ITGAL;TNFRSF9
LINC00626;XKR9
DNAJC5B;BCL11B
CKAP2L;KCNMB2
LINC01615;ANPEP
LOC102724497;PPIF
H3C8;TPD52
DDX12P;IL36G
GDPD2;LOC105372115
EMC3-AS1;LOC105372115
LOC107986126;MIR924HG
SLURP2;PFKFB4
CCDC34;LOC107985492
FAM72D;IL36G
LINC02195;RGS1
LOC105379504;REV3L
ADCY5;LOC107985492
CENPI;LOC105372115
KCNN4;OTOAP1
PIF1;LOC107985492
SYT4;GS1-24F4.2
ARHGAP11A;KCNMB2
FAM110D;IL36G
GASK1B;KCNMB2
ELAVL3;ASRGL1
LOC105370960;ANXA2R-OT1
BANK1;TMPRSS3
GALNT9;ADORA2B
IL36G;EZH2
MKRN3;SALL4
ADCY5;TNFRSF9
SYTL4;LOC105372115
DNAJC5B;OTOAP1
NDC80;LOC105372115
CLDN14-AS1;OTOAP1
TNFAIP2;GIPR
PHF24;ITGA9
LIPC;LILRA5
DLX1;CCSAP
LINC02370;LINC02287
SHMT1;LOC105372115
PLP1;GLRA4
NOS2P3;SYT4
RXFP2;MGME1
LINC01943;LGI3
CDK1;KCNMB2
ATP6V0D2;MIR675
LOC105378305;PFKFB4
FOXL1;MIR675
ZIC4;TUBA1C
C9orf40;MIR924HG
LOC105370960;TBX4
ECEL1;SEMA4D
FMNL1-AS1;AKR1B10
FBXO5;KCNMB2
PRC1;IL36G
HEG1;LINC00601
RAET1K;IL33
LOC151760;CDK1
ASF1B;IL36G
SHMT1;IL36G
ZGRF1;IL36G
SUCNR1;EXOC3L4
LAIR2;SLC1A3
BMP3;HOXB13
NUAK2;TMEM238
IGKJ5;CD96
TMEM132E;EZH2
ATP6V0D2;PFKFB4
LOC105376369;FOSL1
EN1;ADORA2B
ADTRP;EXOC3L4
SPINK1;SH2D4A
BMAL2-AS1;LINC00601
CKAP2L;IL36G
SYT4;IL36G
H3C2;GINS3
TEDC2;LOC105372115
CDKN2B-AS1;KCNMB2
LINC02541;SLC37A2
PCLO;CFAP69
SMC2;KCNMB2
ATAD5;KCNMB2
GRIA4;TYMSOS
DIAPH3;MIR924HG
LOC107984551;TNFRSF9
H3C8;DGCR11
RECQL4;LOC105372115
CLDN14;APBB1IP
CENPN;LOC107985492
ATP6V0D2;ITGA9
IL37;NECTIN3
E2F1;KCNMB2
LOC105375894;LOC105378523
MCM10;LOC105372115
YBX2;GPR183
LOC105374947;LOC102723654
LOC107987042;PFKFB4
H3C8;MIR675
KLK7;LOC105372326
BOK;TNFRSF9
SNORA69;LINC01410
SPINK1;KCNJ15
MEIS1-AS2;MIOX
OPRL1;GDPD2
TNFSF13B;TSHR
ATP6V0D2;LOC107985492
APOC2;LILRA5
LINC00472;TBX4
MAST4;MIR924HG
SIGLEC12;DOCK2
RAB7B;IL36G
GPR61;PITX1
BTBD16;ITGA9
GALNT9;TUBA1C
INHBA-AS1;CEMIP2
LOC100288637;LOC105372115
EML2-AS1;FFAR4
ISL2;LOC105373150
CHST6;IL36G
TMEM132E;GINS3
IRS4;ADORA2B
NHSL3;AKR1B10
STIL;LOC105372115
FAM201A;LOC107986606
MIR4477A;ZNF114
RIN1;LOC107985492
MYT1;KLK6
CKS2;KCNMB2
CENPU;IL36G
HJURP;MIR924HG
LAIR2;APBB1IP
LINC02785;SLC37A2
PRDX6;BBOX1
LOC100419170;C1QB
ISM2;OTOAP1
CFAP20DC;LOC105372115
IGF1;LOC105372115
DDX11L17;CDK1
PCDHAC1;KCNMB2
LINC03016;RGS16
ZBED2;APBB1IP
ALX4;HS3ST2
DPYSL5;ASRGL1
GATA5;EDIL3-DT
CDKN2A-AS1;FANCD2
IGFBPL1;KCNMB2
LOC284240;EIF4EBP1
ZDHHC13;MIR924HG
LOC101927272;MIR675
SRD5A2;SPAG4
LOC102723714;RDUR
CHRFAM7A;IL36G
MIR3198-2;KCNMB2
SKA3;LOC105372115
NIPA1;FOXG1
LINC02680;SYCP2
ADM;LGI3
LINC00595;MIR675
LINC02316;DOCK2
LOC101928007;PTCHD4
IGF2BP1;LOC102723654
COL11A1;ZYG11A
LINC02724;MKX
PLEK2;LOC105376161
FATE1;LMOD3
KCNMB2;EZH2
BMAL2-AS1;GINS3
CBLN4;OTOAP1
SMCO3;KCNMB2
LINC00862;ZKSCAN8P1
PBX4;PRKCG
SNORA69;VSIG10L2
LINC01583;SLC37A2
CRISP2;GALNT9
SOCS2-AS1;MIR924HG
PRECSIT;LOC105376161
GRM4;CLSPN
PLSCR2;EDIL3-DT
TNNI1;SAP30
LINC03016;RIMBP3B
LOC105370569;TMEM107
CSAG2;OAS3
LRR1;LMF1-AS1
TFAP2A-AS1;SLC9A7
LOC105378305;ADORA2B
H2AC16;PFKFB4
TRNR;LINC02608
PEG3-AS1;CDK1
CACNG5;MIR100HG
LOC101928842;OTOA
ZFHX4-AS1;DRD2
AK5;LOC105376369
KCNB2;LINC02328
NDST3;PKIB
CDKN2A-AS1;MIR924HG
DPF1;IL36G
LOC105376042;FAM201A
PRAC2;MUC15
H3C14;TUBA1C
LOC151760;CLSPN
ST8SIA6;ADORA2B
CDKN2A-AS1;RASEF
LOC101929657;ZNF208
HMMR;LOC105372115
SLC26A4-AS1;SLC1A3
LOC107984763;GINS3
EP300-AS1;KCNMB2
ASIC5;DDN
FAM78A;GPR12
CEP126;LGI3
MASTL;SCARNA21
TMEM108;LOC107986606
VSTM4;MIR924HG
TMEM244;LILRA5
MGC12916;MIR675
CRISP2;GALNT9-AS1
PITX1;GLYATL1
ISM2;KLK5
ATP1A2;THRIL
LOC112268460;LOC105372115
LINC02849;SAP30
C6;CBLN4
LOC105370924;SLC37A2
PLSCR2;PDE4B
SOX2;MIR100HG
DQX1;WNT10B
TMEM238;TESMIN
OSBPL3;LGI3
LOC105375172;LILRA5
LINC02754;EZH2
LINC02541;ADORA2B
LUARIS;AKR1B10
WNT7B;RGS1
LUARIS;MIR31HG
LOC105369551;HOXB4
LINC00942;OBP2A
LRRC14B;CDKN2A
C10orf88B;LOC105373150
WDR49;LINC02154
TRIM7-AS1;LOC105372115
LOC107984475;LINC00601
BFSP2;LOC107984551
ANKRD1;FLT4
IGLV3-1;BCL11B
DACT2;GPR183
DLX6;SALL4
SOWAHB;SDC1
RAET1K;LOC105372115
LOC105375521;SCGB3A1
GLYATL2;LOC105376161
CDKN2B;LOC107986606
LOC105374986;MIR100HG
MESP2;AKR1B10
GUCY1A2;LOC105374986
RUNX2-AS1;UAP1L1
NYAP2;TNFRSF18
HOXC11;GDPD2
SIGLEC15;GIPR
PRR19;LOC105372115
RUNX3;LGI3
HTR1D;ELOVL3
NRIP2;ATP1A2
DLX6-AS1;LUCAT1
ICMT-DT;NXT2
ISG20;TMEM244
LINC01914;CSAG1
MKRN3;ITGA9
CDHR4;CD274
LOC105369850;DOC2GP
LOC107984886;TNXB
SOWAHA;MCIDAS
PLEKHO1;TMEM244
PLSCR2;LOC107986606
HOXA10;LGI3
LPAR3;TEKT2
ZFAND3-DT;CHRNA7
C7;MIMT1
KCP;LOC102724943
DCC;TNFSF14
LINC01050;C1QB
TMEM171;RGS1
CDKN2A;MIR924HG
H2AC13;RRM1
LOC107984301;LOC102723654
FRGCA;UBE2T
FOXE3;C21orf58
SLC26A4-AS1;P3H2-AS1
KBTBD12;DOC2GP
P3H2-AS1;STARD13-AS
SLC2A12;LOC107985847
LOC105375521;CSAG2
LOC107985681;LNCOC1
MYT1;SALL1
LMOD3;OTOAP1
LINC01971;RRM1
AARD;RUNX2-AS1
LOC107985436;H2AC11
CASC8;TUBA1C
RUNX2-AS1;LOC107985492
KCNE5;LOC105370705
CTSZ;LGI3
WWC1;PRAC2
FOXD3-AS1;RIMBP3B
SPHK1;LGI3
LOC105374353;RGS1
COL4A5;LGI3
HGF;DOC2GP
LINC01122;GPR183
LOC107987042;ITGA9
MIMT1;EMCN
SLC20A1;LGI3
LAMB3;LGI3
LOC105377402;LOC101928212
DEPDC1-AS1;LOC105372115
FOLR1;TEKT2
C8orf48;LOC107985847
SIX1;CDC20B
BARX2;INSRR
ZSCAN31;LGI3
NLRP9;LINC02680
LOC105376041;CDKN2A
LOC102724943;MARVELD3
CD300A;LGI3
PRR5L;LGI3
TYMP;LGI3
LOC102723724;ATP6V0D2
HRC;ATP6V0D2
LOC101927687;FAM27E3
RASD2;LOC107986432
TBX6;LOC107986432
LOC107984886;LINC02370
LRRC55;PHF24
