GEN1,GEN2
TUBA1C,PLEK2
TUBA1C,RANGAP1
TUBA1C,POC1A
TUBA1C,LCORL
TUBA1C,TACC3
TUBA1C,GARNL3
TUBA1C,SLC20A1
TUBA1C,LINC01943
TUBA1C,HOXA11
TUBA1C,CENPN-AS1
TUBA1C,RBL1
TUBA1C,UBALD2
TUBA1C,FLRT2-AS1
TUBA1C,CASC8
TUBA1C,WDHD1
TUBA1C,RUNX3-AS1
TUBA1C,PPIF
TUBA1C,RAD51
TUBA1C,CD58
TUBA1C,SPHK1
TUBA1C,CDT1
TUBA1C,NT5DC2
TUBA1C,CDKN3
TUBA1C,ST8SIA6
TUBA1C,NEURL1
TUBA1C,PTTG1
TUBA1C,PRIM1
TUBA1C,GPR176
TUBA1C,POLE2
TUBA1C,IRX3
TUBA1C,LINC01122
TUBA1C,CENPN
TUBA1C,SMCO2
TUBA1C,FEN1
TUBA1C,RUNX3
PLAUR,EXOC3L4
LOC105375521,SCGB3A1
CTSZ,LGI3
CTSZ,EXOC3L4
UNC5C,APLP1
CNIH2,LOC105375798
CNIH2,SLC26A9-AS1
CNIH2,ATAD2
CNIH2,RAB7B
CNIH2,RNASEH2A
CNIH2,FAM111B
CNIH2,HAUS8
CNIH2,PHF19
CNIH2,LOC107986126
CNIH2,CDCA7L
CNIH2,ATAD5
CNIH2,E2F1
CNIH2,SBK1
CNIH2,ATP6V0E2
CNIH2,TEDC2
CNIH2,REXO5
CNIH2,DPYSL5
CNIH2,LRRC37A8P
CNIH2,ASF1B
CNIH2,IGFBPL1
CNIH2,ZMAT3
CNIH2,MGME1
CNIH2,DNAH11
CNIH2,PTPN3
CNIH2,TRNV
CNIH2,GPC3
CNIH2,KIF15
CNIH2,TMEM201
CNIH2,RDM1
CNIH2,HPCAL1
CNIH2,BUB1
CNIH2,TBC1D31
CNIH2,BRME1
CNIH2,HMGB2
CNIH2,OGFRP1
CNIH2,TIGD3
CNIH2,LOC107985532
CNIH2,CENPU
CNIH2,PPM1E
CNIH2,MAST1
CNIH2,ENHO
MREG,DRD2
MREG,LOC102723654
MREG,SLC9A7
DRD2,SIGLEC9
DRD2,IL1R2
DRD2,ADAMTS9-AS1
DRD2,DUXAP10
DRD2,SLITRK2
DRD2,MT1G
DRD2,ZFHX4-AS1
DRD2,LINC01615
DRD2,SH3BGRL3
DRD2,ELAVL3
DRD2,DOCK10
DRD2,HK3
DRD2,RUNX2
DRD2,LOC105374353
DRD2,ARK2C
DRD2,SLC7A7
DRD2,MMP9
DRD2,SLC12A8
DRD2,SLC12A5-AS1
DRD2,VEPH1
DRD2,OLFML2B
CTSD,EXOC3L4
IL1RN,SLC9A7
SOX9-AS1,MESP1
SOX9-AS1,PASK
SOX9-AS1,TONSL
SOX9-AS1,RAB7B
SOX9-AS1,LRRC3B
SOX9-AS1,SYT4
SOX9-AS1,FAM27E3
SOX9-AS1,HOXC13
SOX9-AS1,SOX9
SOX9-AS1,PTPN3
SOX9-AS1,SLC26A9-AS1
DCST1,TRNR
DCST1,DUSP5P1
DCST1,DIRAS3
TRNR,GLIS3
TRNR,LINC02608
PSTPIP1,EXOC3L4
PSTPIP1,CD82
PSTPIP1,RCCD1
PSTPIP1,PDE6G
SAXO4,LOC112268423
LOC112268423,PPIF
EXOC3L4,S100A3
EXOC3L4,GPR84
EXOC3L4,FMNL1-DT
EXOC3L4,SLC11A1
EXOC3L4,GALNT6
EXOC3L4,LINC01943
EXOC3L4,LOC105373581
EXOC3L4,SIGLEC9
EXOC3L4,SLC31A2
EXOC3L4,CACNA2D4
EXOC3L4,LOC105377123
EXOC3L4,LOC101927344
EXOC3L4,OSCAR
EXOC3L4,SLC9A7
EXOC3L4,MATK
EXOC3L4,CHRDL1
EXOC3L4,FMNL1
EXOC3L4,SERPINA1
EXOC3L4,MIR147B
EXOC3L4,KLHL6
EXOC3L4,ANXA2R
EXOC3L4,TREM2
EXOC3L4,KCNN4
EXOC3L4,ADAM8
EXOC3L4,CD300A
EXOC3L4,UNC93B1
EXOC3L4,LIPC
EXOC3L4,ST14
EXOC3L4,IL21R
EXOC3L4,SUCNR1
EXOC3L4,CFAP45
EXOC3L4,C15orf48
EXOC3L4,STEAP3
EXOC3L4,HOXB7
COL11A2,LOC101927069
COL11A2,TENT5C
ADAMTSL5,E2F3
ADAMTSL5,ERCC6L
ADAMTSL5,KIFC1
ADAMTSL5,STARD13
ADAMTSL5,CENPK
ADAMTSL5,RFPL1
ADAMTSL5,GLB1L3
ADAMTSL5,HELLS
ADAMTSL5,DDX12P
ADAMTSL5,LOC102723305
ADAMTSL5,LMNB1
ADAMTSL5,KIF20A
ADAMTSL5,CENPE
ADAMTSL5,SPDL1
ADAMTSL5,HROB
ADAMTSL5,TRIP13
ADAMTSL5,PTEN
ADAMTSL5,ORC6
ADAMTSL5,IGFBP4
ADAMTSL5,KIF4A
ADAMTSL5,SNORA10
ADAMTSL5,ZNF726
ADAMTSL5,DRAXIN
ADAMTSL5,H2BC9
ADAMTSL5,CRYL1
ADAMTSL5,DNA2
C5orf34,ZNF850
C5orf34,PGM5P4-AS1
C5orf34,MIR3917
ZNF850,PTCHD4
EDIL3-DT,PTX3
EDIL3-DT,HEG1
EDIL3-DT,FST
EDIL3-DT,LOC105375690
EDIL3-DT,MYL11
EDIL3-DT,SCN8A
EDIL3-DT,SLFN11
EDIL3-DT,LINC00601
EDIL3-DT,ZNF281
EDIL3-DT,ATP10A
EDIL3-DT,PLSCR2
EDIL3-DT,GARNL3
EDIL3-DT,MIR155HG
EDIL3-DT,C5orf46
EDIL3-DT,HSD11B2
EDIL3-DT,RXFP1
EDIL3-DT,CLDN14-AS1
EDIL3-DT,TFR2
EDIL3-DT,GATA5
SLC11A1,RIMBP3B
SLC11A1,SLC9A7
OBP2A,LINC00942
OBP2A,LOC105376369
DGAT2,PBX4
DGAT2,FNDC11
PBX4,SMIM45
PBX4,PRKCG
PBX4,MYB
LOC101927344,SLC9A7
PHF24,LRRC55
NECTIN3,ZC3H12A
NECTIN3,FOXD2-AS1
NECTIN3,IL37
GDPD2,TEDC2-AS1
GDPD2,OPRL1
GDPD2,HOXC11
TNXB,LOC107984886
USP18,USP41P
SLA,SLC9A7
LGI3,HOXA10
LGI3,SOCAR
LGI3,OSBPL3
LGI3,TYMP
LGI3,SLC20A1
LGI3,LINC01943
LGI3,LAMB3
LGI3,SPHK1
LGI3,CD300A
LGI3,RUNX3
LGI3,ZSCAN31
LGI3,CEP126
LGI3,YBX2
LGI3,COL4A5
LGI3,TTYH1
LGI3,ADM
TMEM107,LOC105370569
TMEM107,PLP1
TMEM107,PLEK2
TMEM107,RPS6KA1
TMEM107,PBK
TMEM107,KCNK13
TMEM107,PRKCD
TMEM107,TMEM51
TMEM107,NECTIN4
TMEM107,EPO
TMEM107,CRYBG1
SLC9A7,CARD17P
SLC9A7,S100A9
SLC9A7,MYCL
SLC9A7,PRKX
SLC9A7,LOC100240735
SLC9A7,SYTL3
SLC9A7,STEAP3
SLC9A7,COL8A1
SLC9A7,PKD2L1
SLC9A7,FOXL1
SLC9A7,KCNK13
SLC9A7,ZFHX4
SLC9A7,PI15
SLC9A7,SYNGR3
SLC9A7,HOXB9
SLC9A7,EZR
SLC9A7,SVIP
SLC9A7,PLEK2
SLC9A7,CXCL16
SLC9A7,VCAM1
SLC9A7,RAB11FIP4
SLC9A7,LINC01943
SLC9A7,BCL2A1
SLC9A7,LOC105373581
SLC9A7,GIPR
SLC9A7,IGFLR1
SLC9A7,FAM110A
SLC9A7,WWC1
SLC9A7,RPS6KA1
SLC9A7,KRT18
SLC9A7,NFKBIE
SLC9A7,SPINT1
SLC9A7,NFAM1
SLC9A7,C15orf48
SLC9A7,CHRDL1
SLC9A7,MIR147B
SLC9A7,MARCO
SLC9A7,UCP2
SLC9A7,LOC105378305
SLC9A7,TFAP2A-AS1
SLC9A7,PRKCD
SLC9A7,LIMD2
SLC9A7,FBP1
SLC9A7,UNC93B1
SLC9A7,ST14
SLC9A7,IL21R
SLC9A7,CASP1
SLC9A7,GATA3
SLC9A7,GALNT6
SLC9A7,NECTIN4
RELT,LOC102723654
TAF7L,TEKT2
HEG1,LINC00601
LINC00601,LOC105372613
LINC00601,SCN8A
LINC00601,BCAN-AS1
LINC00601,LOC107984475
LINC00601,SLFN11
LINC00601,NOSTRIN
LINC00601,NDRG2
LINC00601,FAM83D
LINC00601,DOP1B
LINC00601,PI4K2B
LINC00601,FLRT2-AS1
LINC00601,ITIH5
LINC00601,SNED1
LINC00601,BMAL2-AS1
LINC00601,E2F7
LINC00601,CEMIP2
LINC00601,COX10-DT
LINC00601,COLGALT1
NXT2,ICMT-DT
PLK4,MIOX
PLA2G2D,WNT2B
NUSAP1,F2RL2
NUSAP1,INMT-MINDY4
NUSAP1,PKN3
COL10A1,MOCOS
COL10A1,KRT8
FANCE,ARHGAP10
TMUB1,CYP26B1
TMUB1,TMEM169
CYP26B1,ZNF208
LOC105372613,LOC105377043
LOC105373150,RAD54B
LOC105373150,TENM2
LOC105373150,RIPK4
LOC105373150,C10orf88B
LOC105373150,RTKN2
LOC105373150,HTR1D
LOC105373150,PSAT1
LOC105373150,ISL2
LOC105373150,SLF1
LOC105373150,LGR5
LOC105373150,ZDHHC14
DHCR24,LOC105375027
LOC102723654,ULBP1
LOC102723654,EPM2A
LOC102723654,TK1
LOC102723654,LOC107984301
LOC102723654,PMFBP1
LOC102723654,TRPA1
LOC102723654,ISOC1
LOC102723654,LEFTY2
LOC102723654,ADAMTS19
LOC102723654,SLC12A5-AS1
LOC102723654,IGF2BP1
LOC102723654,PLXNA1
LOC102723654,VEPH1
LOC102723654,PI15
LOC102723654,HSPA6
LOC102723654,SPAG4
LOC102723654,LOC105374947
LOC102723654,MMP9
LOC102723654,PDE8B
LOC102723654,LOC107985034
BATF2,CNIH3-AS1
BATF2,RSAD2
DENND5B,TBX4
DENND5B,RIMBP3B
TBX4,B3GALT9
TBX4,LINC00472
TBX4,SPDYE2B
TBX4,CCDC194
TBX4,RNF157
TBX4,LOC105370960
TBX4,HOXB6
LRR1,LMF1-AS1
DIRAS3,FRMPD4
DIRAS3,CDC42EP2
DIRAS3,TFDP1
DIRAS3,SACS-AS1
DIRAS3,XYLB
DIRAS3,ETV4
HOXB4,LOC105369551
HOXB4,RIMBP3B
AIM2,CSAG3
PTCHD4,WWC3
PTCHD4,EDA2R
PTCHD4,AKR1C2
PTCHD4,MIOX
PTCHD4,SLF1
PTCHD4,SLC2A1-DT
PTCHD4,MTTP
PTCHD4,SESN1
PTCHD4,LOC101928007
PTCHD4,ADM2
MEIS1-AS2,MIOX
REV3L,LOC105379504
REV3L,RIMBP3B
RAB7B,ASRGL1
GALNT9,CRISP2
FAM30C,FAM201A
FAM201A,LOC105376042
FAM201A,LOC107986606
UBE2T,FRGCA
WNT10B,MSC
WNT10B,STAC3
WNT10B,OSM
WNT10B,PDE8B
WNT10B,PTPRJ
WNT10B,HSPA6
WNT10B,ABCA7
WNT10B,DQX1
WNT10B,TREML1
WNT10B,MARCO
WNT10B,PMFBP1
FATE1,LMOD3
ANKRD18A,COL27A1
ANKRD18A,ASRGL1
ASRGL1,CRYBG2
ASRGL1,IRF6
ASRGL1,FAM95C
ASRGL1,INAVA
ASRGL1,DPYSL5
ASRGL1,ELAVL3
CRYBG2,TESMIN
TOP2A,TAL1
TOP2A,FAAP24
LGMN,LINC01605
FOXH1,FAM27E3
FAM27E3,KIFC2
FAM27E3,DHDH
FAM27E3,LRRC3B
FAM27E3,SPDYE2B
FAM27E3,TMCC2
FAM27E3,ABCD2
FAM27E3,LOC105369685
FAM27E3,LOC101927687
PRAME,LNCOC1
LNCOC1,SEMA3G
LNCOC1,LAMC2
LNCOC1,LOC107985681
BLM,BDNF
LOC107984551,BFSP2
MAFB,APOA1
MAFB,NKX6-1
MAFB,MICB-DT
PLP1,GLRA4
RIMBP3B,SDC1
RIMBP3B,EPHB1
RIMBP3B,SPDYE2B
RIMBP3B,EPO
RIMBP3B,SPAG4
RIMBP3B,RIMBP3
RIMBP3B,ITGA6-AS1
RIMBP3B,C1GALT1
RIMBP3B,HOXC8
RIMBP3B,PTPRN
RIMBP3B,FOXD3-AS1
RIMBP3B,IGFBP5
RIMBP3B,SUGCT
RIMBP3B,PDK1
RIMBP3B,MMP12
RIMBP3B,TREM1
RIMBP3B,UCP2
RIMBP3B,LINC03016
RIMBP3B,PELATON
RIMBP3B,SLC16A3
RIMBP3B,CCDC171
RIMBP3B,ERN2
RIMBP3B,MIR210HG
RIMBP3B,ZSCAN31
RIMBP3B,ZDHHC12
RIMBP3B,C15orf48
RIMBP3B,RIMBP3C
RIMBP3B,HOXB7
RIMBP3B,FOXL1
RIMBP3B,SYTL3
RIMBP3B,MCTP2
RIMBP3B,MIR3658
RIMBP3B,PI15
RIMBP3B,HTATIP2
RIMBP3B,SVIP
MEI1,TMEM179
MIOX,AKR1C2
MIOX,SLF1
MIOX,PSAT1
MIOX,KNTC1
MIOX,BBOX1-AS1
MIOX,H3C8
MIOX,SLC7A5
MIOX,PARPBP
MIOX,RAD18
MIOX,PMCH
MIOX,ADM2
MIOX,STON1
C8orf48,LOC107985847
C8orf48,HS3ST2
C8orf48,TMEM30B
LOC107985847,RASGEF1B
LOC107985847,SLC2A12
SDC1,SOWAHB
SDC1,FAM167A
CDKN2A,LOC105376041
CDKN2A,LRRC14B
CDKN2A,MIR503HG
LOC105376161,GLYATL2
LOC105376161,PRECSIT
LOC105376161,PLEK2
RAC2,CGN
ABCG2,TFR2
FHAD1-AS1,THBS4
FHAD1-AS1,THBS4-AS1
SMIM45,BBOX1
SMIM45,RAC3
BBOX1,TRPV2
BBOX1,PRDX6
BBOX1,LGR5
BBOX1,EYA2-AS1
SLC26A4-AS1,P3H2-AS1
ANLN,TUFT1
NUAK2,TMEM238
NUAK2,PGGHG
NUAK2,KCP
NUAK2,HSD11B1
TMEM238,TESMIN
HOXC6,LINC03044
HOXC6,PFKFB1
HOXC6,PLPP3
HOXC6,HOXC9
LINC03044,LOC105371664
TREML1,FMO3
FMO3,LOC105378825
SCN8A,MIR31HG
AKR1B10,NHSL3
AKR1B10,BST1
AKR1B10,LUARIS
AKR1B10,FMNL1-AS1
AKR1B10,MESP2
ZIC2,PPARGC1B
ARHGAP28,TIGD2
ARHGAP28,FZD5
TIGD2,ARHGAP10
TIGD2,CHAC1
PRKX,TPD52
CLDN14-AS1,ZSWIM4
RAC3,DDX11
DARS2,LOC107986466
RAD54L,SMANTIS
RAD54L,TCF21
RPA3,GCHFR
H19,ARHGAP10
MIR503HG,LYPD6
LOC105377043,LRRC63
LOC105377043,ITIH5
ITGAX,DCSTAMP
OPRL1,RNFT2
OPRL1,HOXB3
LOC105377123,S100A2
ARHGAP10,OR2B6
ARHGAP10,DHRS12
ARHGAP10,CC2D2B
ARHGAP10,STEAP1B
DCST2,QRICH2
QRICH2,TEX30
FAM78A,GPR12
NEURL3,LINC01410
NEURL3,HMSD
LINC01410,FAM83H
LINC01410,MIR4477B
LINC01410,SNORA69
IL37,PCDHAC2
CTLA4,TPD52
LRRC45,LINC02608
MTTP,WNT5B
LOC105376266,PCDH9
UBD,MGST1
FST,MIR31HG
GIPR,SIGLEC15
GIPR,TNFAIP2
MAST1,LOC408186
SLFN11,UAP1
MATK,GTF2A1L
TBC1D31,CCN6
LOC401021,H2AC11
H2AC11,LOC107985436
H2AC11,TRNM
PLEKHG3,LOC105372296
PLEKHG3,SPTB
LOC105372296,FHL5
CMTM1,EPHB2
H3C8,DGCR11
H3C8,TPD52
CHAC1,ENPP5
FAM111B,LINC02656
FAM111B,DHRS13
LINC02370,LOC107984886
LINC02370,LINC02287
TPD52,MAP3K9-DT
TPD52,MZT1
TPD52,DTNB-AS1
TPD52,SLC27A2
TPD52,RAB11FIP4
TPD52,EZR
TPD52,NMU
TPD52,NUP210
PDK1,HAPLN1
ADAMDEC1,NBPF6
HOXB13,BMP3
HOXB13,LTK
HOXB13,PRAC2
HOXB13,PTGS2
CEP126,STON1-GTF2A1L
CEMIP2,INHBA-AS1
ADCY4,FHL5
ADCY4,ITGB4
FHL5,TBX6
KBTBD8,ADAD2
DPF1,C1QL4
SLC12A8,FHAD1
LOC105371050,TRAF4
LOC105369850,DOC2GP
DOC2GP,KBTBD12
DOC2GP,HGF
TNFSF14,SYTL1
TNFSF14,DCC
SH2D4A,SPINK1
LINC00472,LINC01106
LOC105370705,KCNE5
ZNF208,LOC101929657
C1orf74,CCDC194
CBLN4,C6
LYVE1,CXCL12
CXCL12,SEC31B
CXCL12,JAZF1-AS1
SPAG4,SRD5A2
EYA2-AS1,GPR87
HMGB3,ALYREF
SEMA4D,ECEL1
SEMA4D,INSRR
SLC20A1,CBR3-AS1
SLC20A1,CBR3
SLC20A1,MCUB
LOC105375172,ILDR1
FANCG,SERPIND1
PPIF,ULBP3
PPIF,LOC102724497
PKIB,NDST3
EIF4EBP1,LOC284240
LINC01551,FOXG1
FOXG1,NIPA1
LOC101929657,LOC100129455
LOC100129455,HOXD4
LOC100129455,HOXD3
ITGA6-AS1,ISL1
GLRA4,RAB3B
LOC105375894,LOC105378523
LOC105375894,AUTS2
INSRR,BARX2
INSRR,SPOCD1
INHBE,HS3ST3A1
INHBE,GXYLT2
LOC105376369,LINC01614
LOC105376369,AK5
TEKT2,FOLR1
TEKT2,LPAR3
MASTL,SCARNA21
FOXD2-AS1,ASIC2
CDKN2B,LOC107986606
LOC107986606,PLSCR2
LOC107986606,TMEM108
CRISP2,GALNT9-AS1
CRISP2,GPR22
LOC105375690,MIR31HG
KRT8,HCAR3
CD86,EBF3
RDUR,LOC102723714
CD3D,CHI3L2
KNSTRN,PAX6
HTR1D,ELOVL3
INAVA,KCNS1
SESN1,SYCP2
SYCP2,DLX4
SYCP2,AFAP1L2
SYCP2,LINC02680
LINC02328,KCNB2
GLDN,LAMB3
GLDN,MYL4
ISOC1,SLAMF9
RAD18,ST6GALNAC5
TRNM,PXDNL
TRNM,LINC02340
ZNF687-AS1,PRECSIT
SMCO3,SIX1
BCL2L11,LINC02154
BCL2L11,LOC102724682
LINC02154,WDR49
XKR9,LINC00626
MIR31HG,LOC102723834
MIR31HG,HS3ST3B1
MIR31HG,RUNX3-AS1
MIR31HG,AQP9
MIR31HG,ANO1
MIR31HG,EN1
MIR31HG,MINAR1
MIR31HG,IFNE
MIR31HG,LUARIS
MIR31HG,ZDHHC13
MIR31HG,KLC3
MIR31HG,MCTP2
FTCDNL1,FMNL1-AS1
ARHGEF3,NKAPL
ZKSCAN8P1,LINC00862
MDH1B,FIRRE
FLT4,ANKRD1
FLT4,LRRC70
DDX11,BEGAIN
COL11A1,ZYG11A
FAM247A,FAM247D
TYMSOS,GRIA4
TYMSOS,UBE2L5
TYMSOS,RNF157-AS1
TRAF4,ARHGEF16
P3H2,P3H2-AS1
P3H2-AS1,STARD13-AS
SEL1L3,IL4I1
IL4I1,CTSB
RANGAP1,LIX1L-AS1
PRAC2,WWC1
PRAC2,MUC15
PRAC2,LOC729683
FBP1,PLCH2
MUC15,MIR3185
HMMR-AS1,GPR19
CC2D2B,KCNK6
PLSCR2,PDE4B
HOXD4,RAB42
CD300LF,RASGEF1A
WWC1,SERINC2
WWC1,TACC1
MCIDAS,SOWAHA
SQLE,SMKR1
HSPA6,PSCA
GIPC3,SLC2A12
E2F2,C6orf141
C7,MIMT1
LOC102724943,KCP
LOC102724943,MARVELD3
SIX1,CDC20B
HS3ST2,LOC107984851
HS3ST2,ALX4
RSAD2,FOXCUT
CFAP69,PCLO
ADAM8,LINC02998
MAP4K1,TRAF1
TRAF1,HGF
LOC105374986,GUCY1A2
NLRP2,PRSS21
NLRP2,TMPRSS3
DLX6-AS1,LUCAT1
DLX6-AS1,DLX6
LINC01106,LINC01123
DGKG,CEP15
LMO1,CDKN2A-AS1
CDKN2A-AS1,RASEF
TMPRSS3,LPAR2
TMPRSS3,BANK1
MCM4,RHOJ
RASD2,LOC107986432
RASD2,PLXNA4
LOC107986432,TBX6
SPTB,MSRB3-AS1
MSRB3-AS1,LINC00671
PITX1,GPR61
HOXB3,HOXB5
EDNRA,H2BC18
EDNRA,MARCO
ATP1A2,NRIP2
MGME1,RXFP2
MIR4477A,ZNF114
MIR4477A,MIR4477B
ZNF114,SAMD5
TEX30,TLCD3B
GAGE12H,GAGE2A
ADGRL2,LOC105369458
SLC16A3,RIPOR3
GALNT12,ADAM19
CKM,CHST6
CHST6,SLC29A2
CBR3,FOXP4-AS1
SPINK1,KCNJ15
ISM2,KLK5
CEP85,ARMC9
SYT4,NOS2P3
SYT4,GS1-24F4.2
SNORA69,VSIG10L2
LINC02680,NLRP9
LINC02680,RCCD1
TBX6,IL22RA1
TBX6,LINC00537
RDM1,TUBA4A
ABCD2,AFAP1-AS1
MYT1,KLK6
ALX4,G0S2
AARD,LOC105375715
LOC105372326,KLK7
LOC105372326,KLK5
LOC105372326,CMTM5
PACERR,CHRNA7
CHRNA7,ZFAND3-DT
TMEM244,PLEKHO1
TMEM244,ISG20
SPIB,OLFML2B
LOC105377402,LOC101928212
CD274,CDHR4
