attr_name,DRAXIN,CDC20,KIF2C,DEPDC1,LPAR3,FAM72B,FAM72C,FAM72D,NUF2,FAM72A,EXO1,CENPA,NT5DC4,SPC25,HJURP,SGO1,SGO1-AS1,TACC3,LOC112268460,NCAPG,DEPDC1B,CCNB1,KIF4B,PTTG1,H2BC9,KIFC1,ULBP1,ANLN,CDCA2,PBK,CDKN2A,CDKN2B-AS1,FAM95C,ANKRD18A,LHX2,ZWINT,KIF11,E2F7,DIAPH3,CDKN3,ARHGAP11A,BUB1B,NUSAP1,CCNB2,PCLAF,CCNF,HASPIN,LRRC37A8P,RDM1,TOP2A,HOXB13,BIRC5,MIR924HG,SKA1,UHRF1,ASF1B,WDR62,MYBL2,CDC45,GTSE1
TOP2A,0.27318079431162945,0.8192063370537671,0.6545223201819232,0.8236142182329553,0.35304332271007927,0.7896906720395903,0.8205974273855248,0.900673385823093,0.8153295807921844,0.7829399858708557,0.5826508633376037,0.7560010302151289,0.7655843015971491,0.7122730030261092,0.8532192898066793,0.7298657418617884,0.7046375427087574,0.7800044447940628,0.7512937608652706,0.9448589486403738,0.6606099252441768,0.8025858892712664,0.42379537777487936,0.5127113787459933,0.15853001766790653,0.8037589359234784,0.04254475433027169,0.8993188100117415,0.8682257330103509,0.7874975677049157,0.44970615535117736,0.587867596639595,0.37166356645082466,0.22496889796890185,0.9090020295894924,0.6371913533362098,0.7988484302251415,0.6564294802359032,0.6297962928591586,0.7138662306390589,0.8494458191798153,0.8686879618868046,0.7456610673287014,0.6224481870442362,0.6076974432222532,0.8045680601417325,0.7347124803863264,0.6176143721425439,0.6678521762819961,1.0,0.20309886508500183,0.5396207748419424,0.5514224599666356,0.7920998958603785,0.5780684035576418,0.7025039400465256,0.8025021736626949,0.48152133433969324,0.47496927191138294,0.7359072193366072
HOXB13,0.5666732641992224,0.2741133238105233,0.11049396711363423,0.07012772700330004,0.7621682386542268,0.19278116904963805,0.13242861779636042,0.1752133797103155,-0.015162030140847538,0.2793138002097638,0.4657529793601284,0.4203994096099021,0.5675047547020972,0.7344329308945365,0.41024591926619447,0.1965166662741773,0.4622953999993546,0.38348958123402815,0.4281022325491795,0.22546383227310218,0.7213267668267278,0.42367000740381994,0.4022395902867119,0.27896614708812995,0.24945683593011184,0.3876875929782872,0.2706467256179949,-0.06969607631225051,0.29034399437636277,-0.006768211178085879,0.2534519203350061,0.09776350569165003,0.25656868782364145,0.5311403670696004,0.33407509306255506,0.16987943779322415,0.38869356059355914,-0.008980011526975636,-0.0868275715276604,0.099845819852949,0.1224452401608039,0.27093194911642365,0.3240257490684479,0.45416197145671283,0.2550804318579194,0.47979258844799144,0.09832480598166254,0.06108687915992799,0.2717929500808606,0.20309886508500183,1.0,0.5777188869330468,0.7017426120430397,0.2517478491190908,0.3515665939223496,0.15631685227150996,0.3313116301963037,0.4402773597510105,0.7236155961489222,0.1979144137054144
BIRC5,0.1548827094997839,0.6068504265835258,0.5024979785227038,0.35812279981791806,0.33283336913841455,0.5068789289954592,0.37727623072525723,0.47222973911085714,0.3351578244996225,0.59024052022457,0.9286786819427261,0.7429225477636009,0.6345126867943973,0.8180544107911961,0.663685319724075,0.5238615082616838,0.7581507765370643,0.7728841611862047,0.7501158804605842,0.5520537722888978,0.6115670714804113,0.7538689100832774,0.5091774952307174,0.8417193091901384,0.7413842107305364,0.6012890750164419,0.42224520606644256,0.2925060071805116,0.6340443277594477,0.38385637088919367,0.029935626902452727,0.0655126151471053,0.028150202270991097,0.06755054112830902,0.4892368443998789,0.35955421832664225,0.7353064276905783,0.32574504293007067,0.23909644030561378,0.46223572205599023,0.373470949691985,0.4078888883267899,0.3445499958557481,0.6498740483891796,0.6364488992000789,0.6988519545932349,0.37581306291440836,0.18808414843960994,0.47355200009293513,0.5396207748419424,0.5777188869330468,1.0,0.3945029810498719,0.7041156902711637,0.6291418663528778,0.3755394048853957,0.4233191751843134,0.8523406842120271,0.7427594499695098,0.4621388072466667
MIR924HG,0.5867932133927787,0.4352087150677204,0.2979463999664234,0.3878621023720298,0.665152110608836,0.3211111467990518,0.4877751755232222,0.4458772002574084,0.4252746801987202,0.4077563153778708,0.4261581820703599,0.5573598783325268,0.8208655545684472,0.691187449454402,0.6546109609095773,0.5056410411182223,0.611512248820058,0.5514692071469941,0.5831627645644412,0.5588419851250347,0.8153770652045799,0.5987064497833027,0.6715631001321213,0.14188137084130184,0.13782704093469952,0.6447018741344771,-0.026299287632801423,0.3574326867126498,0.3644606886495509,0.1900004315111332,0.6697615200651746,0.46420488610897304,0.3725623417871118,0.5305555642866078,0.6100410940945489,0.2378413510495258,0.5104315368551006,0.0846160562583791,0.2737363151586029,0.2741514699146158,0.47035102656016425,0.6270997533302908,0.5566464030693121,0.5357241272758372,0.16277572467100743,0.5176292895142564,0.5363470230602483,0.2724184879416143,0.4056247135682889,0.5514224599666356,0.7017426120430397,0.3945029810498719,1.0,0.34902657768004336,0.3993698678897895,0.3356043369101033,0.6722504720497172,0.4356075947449766,0.6396923210176745,0.5531549272609216
SKA1,0.21844751513897115,0.8398288550436876,0.6997923947854585,0.6967597094968636,0.36386749541645647,0.6652061503322038,0.5755369768972255,0.7099869979414929,0.7224561024166577,0.6347778456259207,0.7451606299490384,0.6864138468838199,0.6272091082026806,0.696332952318276,0.7418099365519903,0.6646224779791439,0.7352055663428555,0.8042493975182771,0.7830442020740751,0.8299217806205627,0.5760695693313583,0.8064475536751132,0.4878849060892411,0.7081591204107885,0.38119295068277664,0.8295537653744719,0.18881837383667902,0.6807139055074911,0.8177045789681058,0.6825215975664117,0.1925028805355388,0.33931088230008916,0.168925349236781,0.13795332259499057,0.714706520566368,0.6671433614383566,0.7730897622939683,0.5259632873671641,0.3891488062699279,0.5620981163463643,0.5976319133819802,0.6739216200207145,0.5761757291295574,0.5088499753227002,0.6391066335401963,0.832962812481696,0.4800570316385919,0.6058292012210674,0.6429368962969716,0.7920998958603785,0.2517478491190908,0.7041156902711637,0.34902657768004336,1.0,0.5749659059341234,0.5930024653120824,0.6987279137176229,0.6693843439565959,0.5249668861612101,0.7017830088155965
UHRF1,0.05539588334336897,0.6058954787181883,0.8488905666562357,0.701375737821451,0.07071442463640507,0.7942366591851149,0.5144932938968377,0.6610604348282387,0.6590774424164193,0.749536520285454,0.6846226230111315,0.7120379315183554,0.6892463387238694,0.4631228589687834,0.5193813860145796,0.5448152441687026,0.7541445613053366,0.5243685997023207,0.5401077417860528,0.6576240055685376,0.7457194585421208,0.783127737467585,0.4585832978473232,0.37665968631441743,0.26387147546304823,0.6341020590920557,0.3258736162211902,0.39771045158786134,0.7808609126042618,0.5850046374801677,0.011874591730810574,-0.03982464617580659,-0.18584348727127775,-0.12148511732684467,0.6043361269903523,0.8037307859898911,0.8967888048901761,0.7184377631113823,0.20345965662697876,0.49153707761400733,0.3024596327531112,0.6607335829364746,0.3815827903775537,0.5466449440059757,0.8436508895207169,0.4296698868287512,0.5317064702744124,0.04334394021500751,0.1937343310845573,0.5780684035576418,0.3515665939223496,0.6291418663528778,0.3993698678897895,0.5749659059341234,1.0,0.3476070352968117,0.37522519948150446,0.5365443884885385,0.7147831592247574,0.6819531845637274
ASF1B,0.22780198156995718,0.5778249467542574,0.438832746117812,0.5865878003509291,0.19102027348793088,0.7288262210267142,0.8547119713693347,0.7891453572900267,0.4872672709034368,0.8233258521304629,0.40620008078728703,0.6941302668485654,0.48422553145967967,0.6427319696181281,0.6322408772305708,0.8429233176458026,0.6630293457728986,0.6353710826983395,0.618722320535164,0.7532054480598741,0.44343723316858175,0.5721436468476573,0.20398285943343486,0.5648495323482835,-0.054752466393910494,0.42101379716758164,0.026695115572803036,0.5357371807714707,0.6825141626558322,0.5363330431825295,0.5725004859951226,0.838976498729693,0.6648593685986617,0.3202967742166428,0.6647336934566953,0.4960848175276311,0.552847937097308,0.6384374128260949,0.8430645887983195,0.9084113079211155,0.8645961971351248,0.784302639680248,0.899232277983342,0.8184345087524487,0.6465006400765508,0.7804662560161906,0.20412502222827525,0.43989991054828104,0.8093710804002379,0.7025039400465256,0.15631685227150996,0.3755394048853957,0.3356043369101033,0.5930024653120824,0.3476070352968117,1.0,0.7392715427252112,0.4225208681751531,0.3364579759929786,0.45871665723265853
WDR62,0.4384427873872265,0.7703580016481234,0.531163952394031,0.6532201410316941,0.45285771220564536,0.5623882418484888,0.7779434173567531,0.7325422369993573,0.696603449970698,0.6387412590503685,0.4854521145861469,0.6585783253559262,0.8026981148819576,0.7217581668269254,0.867668901864665,0.8308811483989754,0.7373999432287547,0.8151459906581577,0.8149895573027012,0.8465310660233847,0.6853457186921783,0.7216494640946954,0.5442287446903915,0.4366964131932155,0.061795797377404586,0.7809991858456028,-0.05322210392764949,0.7527074666184645,0.6275227869586796,0.48314004934537447,0.6142168307556035,0.7527416624805213,0.5705609633864162,0.4524761674646406,0.7947493213444558,0.45443582480017,0.6510799025419903,0.39974315425820905,0.7383979090418248,0.6810049252287852,0.8775053594030905,0.8377957605393032,0.840689045142005,0.6585726550912147,0.36085195182737734,0.8283461875452313,0.5541154683921732,0.5930062021157103,0.6300074279609189,0.8025021736626949,0.3313116301963037,0.4233191751843134,0.6722504720497172,0.6987279137176229,0.37522519948150446,0.7392715427252112,1.0,0.565220555336184,0.4149290360935871,0.7319033868994171
MYBL2,0.025184556566192236,0.5760301443381562,0.5326291631669301,0.32838912785511565,0.20151628678313457,0.351672530007461,0.37087047029014253,0.3834210269395145,0.40588870495452584,0.4783813137096554,0.9396821446380652,0.7059352387766288,0.6863483522945385,0.7250955066505599,0.7537099560907764,0.6378591024063784,0.855292825539041,0.7527421927186635,0.7171390349775311,0.5208693224990419,0.5652838602769927,0.6923046341451171,0.5973999427765297,0.7501464459556563,0.6592851855149329,0.6276205734744374,0.22809983046416885,0.3216421466713326,0.5246232613693499,0.18260714770251346,0.07703217186663884,0.1669317269296414,0.07537852154866372,0.01817484968946284,0.46752982911512914,0.26574378582064456,0.6288485667300886,0.17009422732401486,0.42021756356763873,0.4275619871189039,0.4371419775721467,0.41930672806266633,0.34863532063624336,0.6736752663134264,0.4979065666107157,0.6392026107866924,0.3389893574660991,0.20242369622072112,0.4539886426096742,0.48152133433969324,0.4402773597510105,0.8523406842120271,0.4356075947449766,0.6693843439565959,0.5365443884885385,0.4225208681751531,0.565220555336184,1.0,0.7553012672827806,0.5849958009003137
CDC45,0.08486962365982303,0.43253735902575463,0.5060994550885084,0.3748107187507554,0.36938800385067855,0.4415653274623235,0.2888545729562268,0.3811312103296488,0.3209569195935026,0.5183881029063755,0.8078484667435042,0.7560185296457494,0.739981425459048,0.730522227722727,0.6760400431414563,0.4509919147354043,0.794068155028517,0.482665896548976,0.4817528573990299,0.4558007628879521,0.7434909304238906,0.6100908687110389,0.42781286641528105,0.4180093422619292,0.3527137453866683,0.55157965395033,0.2670575519497946,0.2363278797973276,0.614259814299749,0.17567621874561684,0.1145406628869234,0.04137685674862203,0.03112887519297017,0.05810692711265545,0.5699232030559083,0.41721915535852433,0.6550674602367639,0.2546687221059519,0.16039430332006777,0.2612819696244367,0.28254496475253704,0.45761365514358915,0.30617631877384893,0.6746299338451095,0.6166173187670733,0.5014587028855505,0.3116693579482714,0.1858441933598495,0.3253764465557593,0.47496927191138294,0.7236155961489222,0.7427594499695098,0.6396923210176745,0.5249668861612101,0.7147831592247574,0.3364579759929786,0.4149290360935871,0.7553012672827806,1.0,0.47150652974946583
GTSE1,0.38358846478659525,0.8720823309449224,0.876376040916628,0.8500468848752544,0.3221002785237091,0.6733017238894377,0.6655974611612739,0.7498547882871266,0.9437034358183451,0.5995809213510944,0.6317230805931248,0.5827848377581152,0.8069524732364246,0.5008710926634514,0.6901613729044702,0.6479464533775505,0.7324899918722928,0.7487538886640619,0.744153522007213,0.8449519873999606,0.7686315646081578,0.8765750769398296,0.727370181065367,0.4451822734014271,0.20777349263917894,0.9193399833323832,0.06072459569284765,0.6586185632617457,0.7319409226896787,0.6762214303327978,0.32193469835714916,0.3502134003902229,0.1530841971064297,0.2757918825961566,0.7354380992183402,0.7419907672506117,0.7837030027577875,0.5843287481373931,0.4195647971286416,0.5546760633920566,0.5665078487536043,0.822799689551998,0.6195282706247537,0.4006982253799766,0.5044654999846899,0.6496997191096963,0.6766389247489023,0.30965519752743725,0.4582598192003721,0.7359072193366072,0.1979144137054144,0.4621388072466667,0.5531549272609216,0.7017830088155965,0.6819531845637274,0.45871665723265853,0.7319033868994171,0.5849958009003137,0.47150652974946583,1.0
