"interaction","name","selected","shared interaction","shared name"
"interacts with","PBK (interacts with) KIFC1","false","interacts with","PBK (interacts with) KIFC1"
"interacts with","PBK (interacts with) TRIM59","false","interacts with","PBK (interacts with) TRIM59"
"interacts with","PBK (interacts with) WDR76","false","interacts with","PBK (interacts with) WDR76"
"interacts with","PBK (interacts with) TCF19","false","interacts with","PBK (interacts with) TCF19"
"interacts with","PBK (interacts with) NUSAP1","false","interacts with","PBK (interacts with) NUSAP1"
"interacts with","PBK (interacts with) SKA3","false","interacts with","PBK (interacts with) SKA3"
"interacts with","PBK (interacts with) CDCA2","false","interacts with","PBK (interacts with) CDCA2"
"interacts with","PBK (interacts with) PAQR4","false","interacts with","PBK (interacts with) PAQR4"
"interacts with","PBK (interacts with) CDCA8","false","interacts with","PBK (interacts with) CDCA8"
"interacts with","PBK (interacts with) SHCBP1","false","interacts with","PBK (interacts with) SHCBP1"
"interacts with","PBK (interacts with) MYBL1","false","interacts with","PBK (interacts with) MYBL1"
"interacts with","PBK (interacts with) LINC01122","false","interacts with","PBK (interacts with) LINC01122"
"interacts with","PBK (interacts with) ATAD2","false","interacts with","PBK (interacts with) ATAD2"
"interacts with","PBK (interacts with) CKAP2L","false","interacts with","PBK (interacts with) CKAP2L"
"interacts with","PBK (interacts with) KIF18B","false","interacts with","PBK (interacts with) KIF18B"
"interacts with","PBK (interacts with) CRADD-AS1","false","interacts with","PBK (interacts with) CRADD-AS1"
"interacts with","PBK (interacts with) CDC20","false","interacts with","PBK (interacts with) CDC20"
"interacts with","PBK (interacts with) SOCS2-AS1","false","interacts with","PBK (interacts with) SOCS2-AS1"
"interacts with","PBK (interacts with) FAM72A","false","interacts with","PBK (interacts with) FAM72A"
"interacts with","PBK (interacts with) CEP55","false","interacts with","PBK (interacts with) CEP55"
"interacts with","PBK (interacts with) DLGAP5","false","interacts with","PBK (interacts with) DLGAP5"
"interacts with","PBK (interacts with) POLQ","false","interacts with","PBK (interacts with) POLQ"
"interacts with","PBK (interacts with) TCF7","false","interacts with","PBK (interacts with) TCF7"
"interacts with","PBK (interacts with) CKS2","false","interacts with","PBK (interacts with) CKS2"
"interacts with","PBK (interacts with) KNL1","false","interacts with","PBK (interacts with) KNL1"
"interacts with","PBK (interacts with) FLRT2-AS1","false","interacts with","PBK (interacts with) FLRT2-AS1"
"interacts with","PBK (interacts with) KIF18A","false","interacts with","PBK (interacts with) KIF18A"
"interacts with","PBK (interacts with) FAM111B","false","interacts with","PBK (interacts with) FAM111B"
"interacts with","PBK (interacts with) RIBC2","false","interacts with","PBK (interacts with) RIBC2"
"interacts with","PBK (interacts with) CENPF","false","interacts with","PBK (interacts with) CENPF"
"interacts with","PBK (interacts with) AURKA","false","interacts with","PBK (interacts with) AURKA"
"interacts with","PBK (interacts with) CCNB1","false","interacts with","PBK (interacts with) CCNB1"
"interacts with","PBK (interacts with) ZNF367","false","interacts with","PBK (interacts with) ZNF367"
"interacts with","PBK (interacts with) FAM72D","false","interacts with","PBK (interacts with) FAM72D"
"interacts with","PBK (interacts with) ZIC2","false","interacts with","PBK (interacts with) ZIC2"
"interacts with","PBK (interacts with) HMMR-AS1","false","interacts with","PBK (interacts with) HMMR-AS1"
"interacts with","PBK (interacts with) MCM2","false","interacts with","PBK (interacts with) MCM2"
"interacts with","PBK (interacts with) ARHGAP11B","false","interacts with","PBK (interacts with) ARHGAP11B"
"interacts with","PBK (interacts with) DEPDC1","false","interacts with","PBK (interacts with) DEPDC1"
"interacts with","PBK (interacts with) HMGB2","false","interacts with","PBK (interacts with) HMGB2"
"interacts with","PBK (interacts with) GTSE1","false","interacts with","PBK (interacts with) GTSE1"
"interacts with","PBK (interacts with) CDC6","false","interacts with","PBK (interacts with) CDC6"
"interacts with","PBK (interacts with) DIAPH3","false","interacts with","PBK (interacts with) DIAPH3"
"interacts with","LINC01016 (interacts with) LOC105375027","false","interacts with","LINC01016 (interacts with) LOC105375027"
"interacts with","LOC105375027 (interacts with) DHCR24","false","interacts with","LOC105375027 (interacts with) DHCR24"
"interacts with","IL18 (interacts with) LOC105375172","false","interacts with","IL18 (interacts with) LOC105375172"
"interacts with","IL18 (interacts with) C5orf46","false","interacts with","IL18 (interacts with) C5orf46"
"interacts with","LOC105375172 (interacts with) TMEM171","false","interacts with","LOC105375172 (interacts with) TMEM171"
"interacts with","LOC105375172 (interacts with) ILDR1","false","interacts with","LOC105375172 (interacts with) ILDR1"
"interacts with","LOC105375172 (interacts with) SIGLEC12","false","interacts with","LOC105375172 (interacts with) SIGLEC12"
"interacts with","SLITRK2 (interacts with) DRD2","false","interacts with","SLITRK2 (interacts with) DRD2"
"interacts with","DRD2 (interacts with) DUXAP10","false","interacts with","DRD2 (interacts with) DUXAP10"
"interacts with","DRD2 (interacts with) ZFHX4-AS1","false","interacts with","DRD2 (interacts with) ZFHX4-AS1"
"interacts with","DRD2 (interacts with) SLC12A5-AS1","false","interacts with","DRD2 (interacts with) SLC12A5-AS1"
"interacts with","ITGA6-AS1 (interacts with) ISL1","false","interacts with","ITGA6-AS1 (interacts with) ISL1"
"interacts with","IQGAP3 (interacts with) GLB1L3","false","interacts with","IQGAP3 (interacts with) GLB1L3"
"interacts with","GLB1L3 (interacts with) TRIP13","false","interacts with","GLB1L3 (interacts with) TRIP13"
"interacts with","GLB1L3 (interacts with) CENPE","false","interacts with","GLB1L3 (interacts with) CENPE"
"interacts with","GLB1L3 (interacts with) DUSP5P1","false","interacts with","GLB1L3 (interacts with) DUSP5P1"
"interacts with","GLB1L3 (interacts with) ADGRL2","false","interacts with","GLB1L3 (interacts with) ADGRL2"
"interacts with","GLB1L3 (interacts with) RFPL1","false","interacts with","GLB1L3 (interacts with) RFPL1"
"interacts with","GLB1L3 (interacts with) PGR","false","interacts with","GLB1L3 (interacts with) PGR"
"interacts with","GLB1L3 (interacts with) H2AC11","false","interacts with","GLB1L3 (interacts with) H2AC11"
"interacts with","GLB1L3 (interacts with) ESPL1","false","interacts with","GLB1L3 (interacts with) ESPL1"
"interacts with","GLB1L3 (interacts with) ADAMTSL5","false","interacts with","GLB1L3 (interacts with) ADAMTSL5"
"interacts with","GLB1L3 (interacts with) CKM","false","interacts with","GLB1L3 (interacts with) CKM"
"interacts with","GLB1L3 (interacts with) PEG3","false","interacts with","GLB1L3 (interacts with) PEG3"
"interacts with","TMEM244 (interacts with) ISG20","false","interacts with","TMEM244 (interacts with) ISG20"
"interacts with","TMEM244 (interacts with) LINC01857","false","interacts with","TMEM244 (interacts with) LINC01857"
"interacts with","TMEM244 (interacts with) COL11A2","false","interacts with","TMEM244 (interacts with) COL11A2"
"interacts with","TMEM244 (interacts with) NYAP2","false","interacts with","TMEM244 (interacts with) NYAP2"
"interacts with","TMEM244 (interacts with) LINC00960","false","interacts with","TMEM244 (interacts with) LINC00960"
"interacts with","TMEM244 (interacts with) ZIC1","false","interacts with","TMEM244 (interacts with) ZIC1"
"interacts with","TMEM244 (interacts with) DGKG","false","interacts with","TMEM244 (interacts with) DGKG"
"interacts with","TMEM244 (interacts with) ADAMDEC1","false","interacts with","TMEM244 (interacts with) ADAMDEC1"
"interacts with","DDN (interacts with) ASIC5","false","interacts with","DDN (interacts with) ASIC5"
"interacts with","DDN (interacts with) CA3","false","interacts with","DDN (interacts with) CA3"
"interacts with","GIPR (interacts with) SLC12A5-AS1","false","interacts with","GIPR (interacts with) SLC12A5-AS1"
"interacts with","SLC12A5-AS1 (interacts with) ADCY5","false","interacts with","SLC12A5-AS1 (interacts with) ADCY5"
"interacts with","SLC12A5-AS1 (interacts with) PDE8B","false","interacts with","SLC12A5-AS1 (interacts with) PDE8B"
"interacts with","SLC12A5-AS1 (interacts with) PCOLCE","false","interacts with","SLC12A5-AS1 (interacts with) PCOLCE"
"interacts with","SLC12A5-AS1 (interacts with) COL4A5","false","interacts with","SLC12A5-AS1 (interacts with) COL4A5"
"interacts with","SLC12A5-AS1 (interacts with) LOC105379362","false","interacts with","SLC12A5-AS1 (interacts with) LOC105379362"
"interacts with","SLC12A5-AS1 (interacts with) LOC102723654","false","interacts with","SLC12A5-AS1 (interacts with) LOC102723654"
"interacts with","SLC12A5-AS1 (interacts with) ZNF695","false","interacts with","SLC12A5-AS1 (interacts with) ZNF695"
"interacts with","SLC12A5-AS1 (interacts with) MMP9","false","interacts with","SLC12A5-AS1 (interacts with) MMP9"
"interacts with","SLC12A5-AS1 (interacts with) ZNF683","false","interacts with","SLC12A5-AS1 (interacts with) ZNF683"
"interacts with","SLC12A5-AS1 (interacts with) OLFML2B","false","interacts with","SLC12A5-AS1 (interacts with) OLFML2B"
"interacts with","SLC12A5-AS1 (interacts with) ITGAX","false","interacts with","SLC12A5-AS1 (interacts with) ITGAX"
"interacts with","SLC12A5-AS1 (interacts with) VEPH1","false","interacts with","SLC12A5-AS1 (interacts with) VEPH1"
"interacts with","SLC12A5-AS1 (interacts with) SLC12A8","false","interacts with","SLC12A5-AS1 (interacts with) SLC12A8"
"interacts with","SLC12A5-AS1 (interacts with) NKX6-1","false","interacts with","SLC12A5-AS1 (interacts with) NKX6-1"
"interacts with","SLC12A5-AS1 (interacts with) ZFHX4-AS1","false","interacts with","SLC12A5-AS1 (interacts with) ZFHX4-AS1"
"interacts with","SLC12A5-AS1 (interacts with) RFX8","false","interacts with","SLC12A5-AS1 (interacts with) RFX8"
"interacts with","SLC12A5-AS1 (interacts with) ATP6V0D2","false","interacts with","SLC12A5-AS1 (interacts with) ATP6V0D2"
"interacts with","SLC12A5-AS1 (interacts with) CTHRC1","false","interacts with","SLC12A5-AS1 (interacts with) CTHRC1"
"interacts with","SLC12A5-AS1 (interacts with) SDS","false","interacts with","SLC12A5-AS1 (interacts with) SDS"
"interacts with","GBP5 (interacts with) TRAT1","false","interacts with","GBP5 (interacts with) TRAT1"
"interacts with","ADCY5 (interacts with) LOC105377508","false","interacts with","ADCY5 (interacts with) LOC105377508"
"interacts with","ATP6V1B1-AS1 (interacts with) LOC105374947","false","interacts with","ATP6V1B1-AS1 (interacts with) LOC105374947"
"interacts with","LOC105374947 (interacts with) DLEU7","false","interacts with","LOC105374947 (interacts with) DLEU7"
"interacts with","LOC105374947 (interacts with) ISOC1","false","interacts with","LOC105374947 (interacts with) ISOC1"
"interacts with","KIF18B (interacts with) LOC151760","false","interacts with","KIF18B (interacts with) LOC151760"
"interacts with","ADAMDEC1 (interacts with) LINC00960","false","interacts with","ADAMDEC1 (interacts with) LINC00960"
"interacts with","LINC00960 (interacts with) COL4A5","false","interacts with","LINC00960 (interacts with) COL4A5"
"interacts with","LINC00960 (interacts with) HS3ST2","false","interacts with","LINC00960 (interacts with) HS3ST2"
"interacts with","TRAT1 (interacts with) IL12RB1","false","interacts with","TRAT1 (interacts with) IL12RB1"
"interacts with","TRAT1 (interacts with) CD38","false","interacts with","TRAT1 (interacts with) CD38"
"interacts with","TRAT1 (interacts with) ALPK2","false","interacts with","TRAT1 (interacts with) ALPK2"
"interacts with","TRAT1 (interacts with) MCOLN2","false","interacts with","TRAT1 (interacts with) MCOLN2"
"interacts with","TRAT1 (interacts with) ZBP1","false","interacts with","TRAT1 (interacts with) ZBP1"
"interacts with","TRAT1 (interacts with) IL1R2","false","interacts with","TRAT1 (interacts with) IL1R2"
"interacts with","TRAT1 (interacts with) TFEC","false","interacts with","TRAT1 (interacts with) TFEC"
"interacts with","TRAT1 (interacts with) LIPM","false","interacts with","TRAT1 (interacts with) LIPM"
"interacts with","TRAT1 (interacts with) CRTAM","false","interacts with","TRAT1 (interacts with) CRTAM"
"interacts with","TRAT1 (interacts with) SIRPG","false","interacts with","TRAT1 (interacts with) SIRPG"
"interacts with","TRAT1 (interacts with) TYMP","false","interacts with","TRAT1 (interacts with) TYMP"
"interacts with","TRAT1 (interacts with) IGHM","false","interacts with","TRAT1 (interacts with) IGHM"
"interacts with","TRAT1 (interacts with) CD96","false","interacts with","TRAT1 (interacts with) CD96"
"interacts with","TRAT1 (interacts with) ICAM1","false","interacts with","TRAT1 (interacts with) ICAM1"
"interacts with","TRAT1 (interacts with) AIM2","false","interacts with","TRAT1 (interacts with) AIM2"
"interacts with","TRAT1 (interacts with) CD2","false","interacts with","TRAT1 (interacts with) CD2"
"interacts with","TRAT1 (interacts with) SLAMF8","false","interacts with","TRAT1 (interacts with) SLAMF8"
"interacts with","TRAT1 (interacts with) CD5","false","interacts with","TRAT1 (interacts with) CD5"
"interacts with","TRAT1 (interacts with) APOC1","false","interacts with","TRAT1 (interacts with) APOC1"
"interacts with","TRAT1 (interacts with) SIT1","false","interacts with","TRAT1 (interacts with) SIT1"
"interacts with","TRAT1 (interacts with) PLA2G7","false","interacts with","TRAT1 (interacts with) PLA2G7"
"interacts with","TRAT1 (interacts with) ZBED2","false","interacts with","TRAT1 (interacts with) ZBED2"
"interacts with","TRAT1 (interacts with) CXCR3","false","interacts with","TRAT1 (interacts with) CXCR3"
"interacts with","TRAT1 (interacts with) CALHM6","false","interacts with","TRAT1 (interacts with) CALHM6"
"interacts with","TRAT1 (interacts with) CD3D","false","interacts with","TRAT1 (interacts with) CD3D"
"interacts with","TRAT1 (interacts with) TNIP3","false","interacts with","TRAT1 (interacts with) TNIP3"
"interacts with","TRAT1 (interacts with) IL7R","false","interacts with","TRAT1 (interacts with) IL7R"
"interacts with","TRAT1 (interacts with) JCHAIN","false","interacts with","TRAT1 (interacts with) JCHAIN"
"interacts with","TRAT1 (interacts with) TNFSF13B","false","interacts with","TRAT1 (interacts with) TNFSF13B"
"interacts with","TRAT1 (interacts with) CXCR6","false","interacts with","TRAT1 (interacts with) CXCR6"
"interacts with","TRAT1 (interacts with) PDCD1","false","interacts with","TRAT1 (interacts with) PDCD1"
"interacts with","TRAT1 (interacts with) CXCL10","false","interacts with","TRAT1 (interacts with) CXCL10"
"interacts with","TRAT1 (interacts with) PLA2G2D","false","interacts with","TRAT1 (interacts with) PLA2G2D"
"interacts with","TRAT1 (interacts with) IL2RB","false","interacts with","TRAT1 (interacts with) IL2RB"
"interacts with","TRAT1 (interacts with) IGHG3","false","interacts with","TRAT1 (interacts with) IGHG3"
"interacts with","TRAT1 (interacts with) ZNF683","false","interacts with","TRAT1 (interacts with) ZNF683"
"interacts with","TRAT1 (interacts with) P2RY10","false","interacts with","TRAT1 (interacts with) P2RY10"
"interacts with","TRAT1 (interacts with) ICOS","false","interacts with","TRAT1 (interacts with) ICOS"
"interacts with","TRAT1 (interacts with) CTSW","false","interacts with","TRAT1 (interacts with) CTSW"
"interacts with","TRAT1 (interacts with) IGLV3-1","false","interacts with","TRAT1 (interacts with) IGLV3-1"
"interacts with","TRAT1 (interacts with) LINC02084","false","interacts with","TRAT1 (interacts with) LINC02084"
"interacts with","TRAT1 (interacts with) SH2D1A","false","interacts with","TRAT1 (interacts with) SH2D1A"
"interacts with","TRAT1 (interacts with) ANKRD22","false","interacts with","TRAT1 (interacts with) ANKRD22"
"interacts with","TRAT1 (interacts with) ANO9","false","interacts with","TRAT1 (interacts with) ANO9"
"interacts with","TRAT1 (interacts with) EOMES","false","interacts with","TRAT1 (interacts with) EOMES"
"interacts with","TRAT1 (interacts with) ITK","false","interacts with","TRAT1 (interacts with) ITK"
"interacts with","TRAT1 (interacts with) LINC01871","false","interacts with","TRAT1 (interacts with) LINC01871"
"interacts with","TRAT1 (interacts with) CCL5","false","interacts with","TRAT1 (interacts with) CCL5"
"interacts with","TRAT1 (interacts with) CD3E","false","interacts with","TRAT1 (interacts with) CD3E"
"interacts with","TRAT1 (interacts with) SP140","false","interacts with","TRAT1 (interacts with) SP140"
"interacts with","TRAT1 (interacts with) PYHIN1","false","interacts with","TRAT1 (interacts with) PYHIN1"
"interacts with","TRAT1 (interacts with) CD8A","false","interacts with","TRAT1 (interacts with) CD8A"
"interacts with","TRAT1 (interacts with) CD8B","false","interacts with","TRAT1 (interacts with) CD8B"
"interacts with","TRAT1 (interacts with) SIGLEC10","false","interacts with","TRAT1 (interacts with) SIGLEC10"
"interacts with","TRAT1 (interacts with) GPR171","false","interacts with","TRAT1 (interacts with) GPR171"
"interacts with","TRAT1 (interacts with) SIGLEC8","false","interacts with","TRAT1 (interacts with) SIGLEC8"
"interacts with","TRAT1 (interacts with) THEMIS","false","interacts with","TRAT1 (interacts with) THEMIS"
"interacts with","TRAT1 (interacts with) USP30-AS1","false","interacts with","TRAT1 (interacts with) USP30-AS1"
"interacts with","TRAT1 (interacts with) CCR7","false","interacts with","TRAT1 (interacts with) CCR7"
"interacts with","TRAT1 (interacts with) UBD","false","interacts with","TRAT1 (interacts with) UBD"
"interacts with","TRAT1 (interacts with) GZMA","false","interacts with","TRAT1 (interacts with) GZMA"
"interacts with","TRAT1 (interacts with) IL2RG","false","interacts with","TRAT1 (interacts with) IL2RG"
"interacts with","TRAT1 (interacts with) CXCL9","false","interacts with","TRAT1 (interacts with) CXCL9"
"interacts with","TRAT1 (interacts with) GPR174","false","interacts with","TRAT1 (interacts with) GPR174"
"interacts with","SRD5A2 (interacts with) TMEM179","false","interacts with","SRD5A2 (interacts with) TMEM179"
"interacts with","SRD5A2 (interacts with) LINC03044","false","interacts with","SRD5A2 (interacts with) LINC03044"
"interacts with","CENPM (interacts with) TEX14","false","interacts with","CENPM (interacts with) TEX14"
"interacts with","LOC105378179 (interacts with) CENPH","false","interacts with","LOC105378179 (interacts with) CENPH"
"interacts with","LOC105378179 (interacts with) RNU2-1","false","interacts with","LOC105378179 (interacts with) RNU2-1"
"interacts with","LOC105378179 (interacts with) SCARNA5","false","interacts with","LOC105378179 (interacts with) SCARNA5"
"interacts with","LOC105378179 (interacts with) XRCC2","false","interacts with","LOC105378179 (interacts with) XRCC2"
"interacts with","LOC105378179 (interacts with) RN7SL2","false","interacts with","LOC105378179 (interacts with) RN7SL2"
"interacts with","LOC105378179 (interacts with) AQP1","false","interacts with","LOC105378179 (interacts with) AQP1"
"interacts with","LOC105378179 (interacts with) AQP7","false","interacts with","LOC105378179 (interacts with) AQP7"
"interacts with","LOC105378179 (interacts with) NCAPG2","false","interacts with","LOC105378179 (interacts with) NCAPG2"
"interacts with","TK1 (interacts with) H2AC16","false","interacts with","TK1 (interacts with) H2AC16"
"interacts with","TK1 (interacts with) LOC105377508","false","interacts with","TK1 (interacts with) LOC105377508"
"interacts with","TK1 (interacts with) ISOC1","false","interacts with","TK1 (interacts with) ISOC1"
"interacts with","ZFHX4-AS1 (interacts with) CTHRC1","false","interacts with","ZFHX4-AS1 (interacts with) CTHRC1"
"interacts with","ZFHX4-AS1 (interacts with) GRIN2D","false","interacts with","ZFHX4-AS1 (interacts with) GRIN2D"
"interacts with","ZFHX4-AS1 (interacts with) MKRN3","false","interacts with","ZFHX4-AS1 (interacts with) MKRN3"
"interacts with","ZFHX4-AS1 (interacts with) BMAL2-AS1","false","interacts with","ZFHX4-AS1 (interacts with) BMAL2-AS1"
"interacts with","ZFHX4-AS1 (interacts with) COL11A1","false","interacts with","ZFHX4-AS1 (interacts with) COL11A1"
"interacts with","ZFHX4-AS1 (interacts with) PDE8B","false","interacts with","ZFHX4-AS1 (interacts with) PDE8B"
"interacts with","ZFHX4-AS1 (interacts with) KCNK6","false","interacts with","ZFHX4-AS1 (interacts with) KCNK6"
"interacts with","ZFHX4-AS1 (interacts with) LEFTY2","false","interacts with","ZFHX4-AS1 (interacts with) LEFTY2"
"interacts with","ZFHX4-AS1 (interacts with) TACR2","false","interacts with","ZFHX4-AS1 (interacts with) TACR2"
"interacts with","ZFHX4-AS1 (interacts with) DQX1","false","interacts with","ZFHX4-AS1 (interacts with) DQX1"
"interacts with","ZFHX4-AS1 (interacts with) ZFHX4","false","interacts with","ZFHX4-AS1 (interacts with) ZFHX4"
"interacts with","ZFHX4-AS1 (interacts with) ISL2","false","interacts with","ZFHX4-AS1 (interacts with) ISL2"
"interacts with","ZFHX4-AS1 (interacts with) VEPH1","false","interacts with","ZFHX4-AS1 (interacts with) VEPH1"
"interacts with","ZFHX4-AS1 (interacts with) DLX1","false","interacts with","ZFHX4-AS1 (interacts with) DLX1"
"interacts with","ZFHX4-AS1 (interacts with) LOC107985492","false","interacts with","ZFHX4-AS1 (interacts with) LOC107985492"
"interacts with","ZFHX4-AS1 (interacts with) RUNX2","false","interacts with","ZFHX4-AS1 (interacts with) RUNX2"
"interacts with","CNIH2 (interacts with) OGFRP1","false","interacts with","CNIH2 (interacts with) OGFRP1"
"interacts with","ALX4 (interacts with) G0S2","false","interacts with","ALX4 (interacts with) G0S2"
"interacts with","ALX4 (interacts with) HS3ST2","false","interacts with","ALX4 (interacts with) HS3ST2"
"interacts with","NUP210 (interacts with) CDKN2A-AS1","false","interacts with","NUP210 (interacts with) CDKN2A-AS1"
"interacts with","NUP210 (interacts with) CDKN2B","false","interacts with","NUP210 (interacts with) CDKN2B"
"interacts with","NUP210 (interacts with) RGMB","false","interacts with","NUP210 (interacts with) RGMB"
"interacts with","NUP210 (interacts with) RDM1","false","interacts with","NUP210 (interacts with) RDM1"
"interacts with","NUP210 (interacts with) FAM201A","false","interacts with","NUP210 (interacts with) FAM201A"
"interacts with","NUP210 (interacts with) ECT2","false","interacts with","NUP210 (interacts with) ECT2"
"interacts with","NUP210 (interacts with) CDKN2A","false","interacts with","NUP210 (interacts with) CDKN2A"
"interacts with","NUP210 (interacts with) ANKRD18A","false","interacts with","NUP210 (interacts with) ANKRD18A"
"interacts with","NUP210 (interacts with) MIR503HG","false","interacts with","NUP210 (interacts with) MIR503HG"
"interacts with","HJURP (interacts with) PAX9","false","interacts with","HJURP (interacts with) PAX9"
"interacts with","CENPA (interacts with) NRN1","false","interacts with","CENPA (interacts with) NRN1"
"interacts with","CENPA (interacts with) LRRC55","false","interacts with","CENPA (interacts with) LRRC55"
"interacts with","CENPA (interacts with) LINC02754","false","interacts with","CENPA (interacts with) LINC02754"
"interacts with","SACS-AS1 (interacts with) DIRAS3","false","interacts with","SACS-AS1 (interacts with) DIRAS3"
"interacts with","BIRC5 (interacts with) H2AC16","false","interacts with","BIRC5 (interacts with) H2AC16"
"interacts with","ICAM1 (interacts with) MIR9898","false","interacts with","ICAM1 (interacts with) MIR9898"
"interacts with","ERCC6L (interacts with) H2AC16","false","interacts with","ERCC6L (interacts with) H2AC16"
"interacts with","PDE8B (interacts with) ISOC1","false","interacts with","PDE8B (interacts with) ISOC1"
"interacts with","PDE8B (interacts with) PLEK2","false","interacts with","PDE8B (interacts with) PLEK2"
"interacts with","TCF7 (interacts with) FRGCA","false","interacts with","TCF7 (interacts with) FRGCA"
"interacts with","PLEK2 (interacts with) KCNK13","false","interacts with","PLEK2 (interacts with) KCNK13"
"interacts with","PLEK2 (interacts with) PLEKHN1","false","interacts with","PLEK2 (interacts with) PLEKHN1"
"interacts with","PLEK2 (interacts with) LINC00673","false","interacts with","PLEK2 (interacts with) LINC00673"
"interacts with","PLEK2 (interacts with) WNT7B","false","interacts with","PLEK2 (interacts with) WNT7B"
"interacts with","PLEK2 (interacts with) CLEC5A","false","interacts with","PLEK2 (interacts with) CLEC5A"
"interacts with","PLEK2 (interacts with) LINC01614","false","interacts with","PLEK2 (interacts with) LINC01614"
"interacts with","PLEK2 (interacts with) MIR9898","false","interacts with","PLEK2 (interacts with) MIR9898"
"interacts with","PLEK2 (interacts with) CRYBG1","false","interacts with","PLEK2 (interacts with) CRYBG1"
"interacts with","PLEK2 (interacts with) MT1G","false","interacts with","PLEK2 (interacts with) MT1G"
"interacts with","PLEK2 (interacts with) NECTIN4","false","interacts with","PLEK2 (interacts with) NECTIN4"
"interacts with","PLEK2 (interacts with) IL21R","false","interacts with","PLEK2 (interacts with) IL21R"
"interacts with","PLEK2 (interacts with) IRX3","false","interacts with","PLEK2 (interacts with) IRX3"
"interacts with","PLEK2 (interacts with) SLC12A8","false","interacts with","PLEK2 (interacts with) SLC12A8"
"interacts with","PLEK2 (interacts with) SMCO2","false","interacts with","PLEK2 (interacts with) SMCO2"
"interacts with","PLEK2 (interacts with) STEAP3","false","interacts with","PLEK2 (interacts with) STEAP3"
"interacts with","PLEK2 (interacts with) FHAD1","false","interacts with","PLEK2 (interacts with) FHAD1"
"interacts with","PLEK2 (interacts with) LINC00942","false","interacts with","PLEK2 (interacts with) LINC00942"
"interacts with","PLEK2 (interacts with) LRRC15","false","interacts with","PLEK2 (interacts with) LRRC15"
"interacts with","PLEK2 (interacts with) IL21R-AS1","false","interacts with","PLEK2 (interacts with) IL21R-AS1"
"interacts with","PLEK2 (interacts with) KRT8","false","interacts with","PLEK2 (interacts with) KRT8"
"interacts with","PLEK2 (interacts with) GLYATL2","false","interacts with","PLEK2 (interacts with) GLYATL2"
"interacts with","PLEK2 (interacts with) LOC105377123","false","interacts with","PLEK2 (interacts with) LOC105377123"
"interacts with","PLEK2 (interacts with) RGS1","false","interacts with","PLEK2 (interacts with) RGS1"
"interacts with","PLEK2 (interacts with) TFCP2L1","false","interacts with","PLEK2 (interacts with) TFCP2L1"
"interacts with","PLEK2 (interacts with) LOC105373581","false","interacts with","PLEK2 (interacts with) LOC105373581"
"interacts with","PLEK2 (interacts with) RUNX2-AS1","false","interacts with","PLEK2 (interacts with) RUNX2-AS1"
"interacts with","PLEK2 (interacts with) COL10A1","false","interacts with","PLEK2 (interacts with) COL10A1"
"interacts with","PLEK2 (interacts with) SLC6A7","false","interacts with","PLEK2 (interacts with) SLC6A7"
"interacts with","HS3ST2 (interacts with) ISM2","false","interacts with","HS3ST2 (interacts with) ISM2"
"interacts with","HS3ST2 (interacts with) LOC107984851","false","interacts with","HS3ST2 (interacts with) LOC107984851"
"interacts with","TACR2 (interacts with) FOXCUT","false","interacts with","TACR2 (interacts with) FOXCUT"
"interacts with","TACR2 (interacts with) ISOC1","false","interacts with","TACR2 (interacts with) ISOC1"
"interacts with","CD3E (interacts with) MEI1","false","interacts with","CD3E (interacts with) MEI1"
"interacts with","CD3E (interacts with) CTLA4","false","interacts with","CD3E (interacts with) CTLA4"
"interacts with","CD3E (interacts with) TMPRSS3","false","interacts with","CD3E (interacts with) TMPRSS3"
"interacts with","MAD2L1 (interacts with) H3C8","false","interacts with","MAD2L1 (interacts with) H3C8"
"interacts with","MAD2L1 (interacts with) ANOS1","false","interacts with","MAD2L1 (interacts with) ANOS1"
"interacts with","CDT1 (interacts with) SOX11","false","interacts with","CDT1 (interacts with) SOX11"
"interacts with","CDT1 (interacts with) TMEM132E","false","interacts with","CDT1 (interacts with) TMEM132E"
"interacts with","EYA2-AS1 (interacts with) GPR87","false","interacts with","EYA2-AS1 (interacts with) GPR87"
"interacts with","EYA2-AS1 (interacts with) BBOX1","false","interacts with","EYA2-AS1 (interacts with) BBOX1"
"interacts with","CXCR4 (interacts with) BANK1","false","interacts with","CXCR4 (interacts with) BANK1"
"interacts with","NUAK2 (interacts with) SEL1L3","false","interacts with","NUAK2 (interacts with) SEL1L3"
"interacts with","NUAK2 (interacts with) LOC101927344","false","interacts with","NUAK2 (interacts with) LOC101927344"
"interacts with","NUAK2 (interacts with) TRAC","false","interacts with","NUAK2 (interacts with) TRAC"
"interacts with","NUAK2 (interacts with) LOC100240735","false","interacts with","NUAK2 (interacts with) LOC100240735"
"interacts with","NUAK2 (interacts with) LINC01857","false","interacts with","NUAK2 (interacts with) LINC01857"
"interacts with","NUAK2 (interacts with) TMEM238","false","interacts with","NUAK2 (interacts with) TMEM238"
"interacts with","NUAK2 (interacts with) HSD11B1","false","interacts with","NUAK2 (interacts with) HSD11B1"
"interacts with","DSCAML1 (interacts with) PLP1","false","interacts with","DSCAML1 (interacts with) PLP1"
"interacts with","RGS1 (interacts with) MIR9898","false","interacts with","RGS1 (interacts with) MIR9898"
"interacts with","ADAMTS19 (interacts with) LINC03044","false","interacts with","ADAMTS19 (interacts with) LINC03044"
