attr_name	Tumor1	Tumor2	Tumor3	Tumor4	Tumor5	Tumor6	Tumor7	Tumor8	Tumor9	Tumor10	Tumor11	Tumor12	Tumor13	Tumor14	Tumor15	Tumor16	Tumor18
SPOCD1	724.245736159691	3151.27262710866	225.253217357361	409.018877529134	366.726906880172	1077.00707264613	847.135742584389	6.80217809512317	3691.50439666523	56.4926349708199	1010.59026791531	1079.27201928519	319.851548486103	8.11138540031368	2663.92899969484	1769.03312799938	1390.96645932775
CLSPN	273.410036943819	296.166713788431	26.8571143772239	323.275543429542	293.381525504137	507.767033108279	139.699165993468	188.517507207699	500.214356270813	326.788165369666	538.855428168125	90.3355434643995	15.491385539213	219.007405808469	590.487088596447	39.8051590895577	8.37427127831274
CDCA8	404.297820587137	311.599718725297	18.1935290942484	216.675722657076	180.255598297034	523.750014779968	324.102065104845	384.808932238397	684.401813037198	763.085130836613	753.45223903508	111.730803758599	10.0238377018437	334.884340098665	901.978935332559	36.7432237749763	10.0491255339753
CDC20	1011.22932103689	636.427727396479	74.5068334335888	1681.26456457443	1581.27669678501	1911.81049995974	955.54229539532	1308.93341344727	2227.69881920606	2551.72886575888	2685.76889723797	744.079608009396	20.0476754036874	1006.9705589818	2922.31663846322	42.1016105754937	26.7976680906008
KIF2C	1043.22411259415	640.837157378441	60.6450969808281	1201.56537109833	970.893946689539	1156.92198100458	884.016322406664	1357.52039984101	2438.06028298662	964.720381809386	1338.63032681766	576.483402371497	22.781449322372	719.595761942114	3216.37128258306	44.3980620614297	25.9602409627695
SNORD160	2.90861741429595	0.734904996993625	0	2.31738740809707	1.24314205722092	0	3.35277998384323	3.88695891149896	3.87763066876599	3.47646984435815	3.78144160117982	2.37725114379999	0	2.31753868580391	6.34080095137124	0	0
STIL	212.329071243604	167.558339314546	21.6589632074386	164.534505974892	106.910216920999	422.934284235467	206.754765670332	155.478356459958	351.894983190514	230.316127188727	554.926554973139	257.931749102299	18.2251594578976	265.358179524548	563.538684553119	46.6945135473657	10.0491255339753
FOXE3	3.8781565523946	2.9396199879745	0	1.15869370404854	0	1.22946012859147	1.11759332794774	0.971739727874739	6.78585367034049	46.932342898835	7.56288320235965	1.18862557189999	1.82251594578976	11.5876934290195	19.0224028541137	0.76548382864534	0
FOXD2-AS1	113.436079157542	37.4801548466749	5.19815116978526	221.310497473271	74.5885234332553	309.823952405051	135.228792681677	267.228425165553	453.682788245621	202.504368433862	63.339146819762	60.6199041668996	0	500.588356133644	117.304817600368	10.7167736010348	0.837427127831274
RAB3B	22.2994001762689	230.760169055998	37.2534167167944	95.0128837319801	532.064800490554	87.2916691299946	269.339992035406	118.552246800718	4.84703833595749	484.098425826872	18.9072080058991	13.0748812908999	1.82251594578976	0	199.735229968194	11.4822574296801	9.21169840614401
ORC1	85.3194441526812	80.8395496692987	19.9262461508435	156.423650046553	142.961336580406	118.028172344781	36.8805798222755	147.70443863696	318.935122506003	84.304393725685	197.580323661646	68.9402831701996	7.29006378315905	56.7796978021958	255.217238292692	21.4335472020695	25.1228138349382
ZYG11A	1.9390782761973	5.879239975949	1.73271705659509	2.31738740809707	3.72942617166276	1.22946012859147	17.8814932471639	68.9935206791065	48.4703833595749	26.0735238326861	0	4.75450228759997	1.82251594578976	3.47630802870586	8.71860130813545	0	0
DHCR24	983.112686032031	379.945883445704	1263.15073425782	698.692303541268	742.15580816089	2160.16144593522	1233.82303405431	891.085330461136	809.455402104901	623.157219601198	3017.5903977415	87.9582923205995	54.6754783736929	59.0972364879997	6141.85832152197	40.570642918203	24.2853867071069
HOOK1	13.5735479333811	38.2150598436685	118.691118376763	0	8.70199440054645	3.68838038577442	71.5259729886555	376.063274687524	22.2963763454045	58.2308698929989	4.72680200147478	8.32037900329995	2.73377391868464	5.79384671450977	70.541410584005	4.59290297187204	4.18713563915637
CYP2J2	7.7563131047892	8.08395496692987	29.4561899621165	1.15869370404854	45.9962561171741	15.9829816716892	23.4694598869026	4.85869863937369	111.481881727022	5.21470476653722	14.1804060044243	4.75450228759997	0	0	93.5268140327258	0	3.3497085113251
FOXD3-AS1	0.96953913809865	0.734904996993625	2.59907558489263	2.31738740809707	33.5648355449649	474.571609636309	22.3518665589548	60.2478631282338	0	48.670577821014	0	11.8862557189999	0	0	11.8890017838211	0.76548382864534	0
DIRAS3	1445.58285490509	742.988951960554	89.234928414647	77.632478171252	23.6196990871975	89.7505893871776	35.7629864943278	11.6608767344969	229.749617124385	86.0426286478641	248.629785277573	360.153548285698	33.7165449971106	825.043772146192	269.484040433278	42.1016105754937	44.3836377750575
DEPDC1	845.438128422022	547.50422276025	26.8571143772239	293.14950712428	275.977536703044	1158.15144113317	582.266123860774	682.161288968067	1417.27400943397	1105.51741050589	1594.82299529759	903.355434643995	16.4026435121079	256.088024781332	2318.35534784511	38.274191432267	25.1228138349382
DEPDC1-AS1	4.84769569049325	4.40942998196175	0.866358528297544	0	1.24314205722092	14.7535215430977	5.58796663973871	1.94347945574948	4.84703833595749	3.47646984435815	6.61752280206469	4.75450228759997	0	8.11138540031368	8.71860130813545	0.76548382864534	0
LRRIQ3	17.4517044857757	11.758479951898	8.66358528297544	10.4282433364368	3.72942617166276	11.0651411573233	20.1166799030594	7.77391782299791	29.082230015745	22.5970539883279	40.6504972126831	35.6587671569998	0	4.63507737160782	9.51120142705686	0.76548382864534	0
ST6GALNAC5	188.090592791138	329.237438653144	46.7833605280674	0	90.7493701771272	3485.51946455683	2778.33701327809	997.004960799482	945.172475511711	21.7279365272384	292.116363691141	784.492877453995	10.9350956747386	0	19.0224028541137	147.738378928551	25.1228138349382
AK5	112.466540019443	33.0707248647131	58.912379924233	834.259466914947	376.672043337939	22.1302823146465	29.0574265266413	7.77391782299791	207.453240778981	4.34558730544768	17.9618476056042	9.50900457519994	10.0238377018437	0	175.16462628163	5.35838680051738	5.02456276698764
ADGRL2	1622.03897803904	832.647361593777	628.976291544017	1427.5106433878	231.224422643091	1379.45426427963	1320.99531363423	1276.86600242741	1616.00258120823	1187.21445184831	1548.50033568314	254.365872386599	124.842342286599	2333.76145660454	3208.44528139385	571.050936169424	136.500621836498
LPAR3	2.90861741429595	10.2886699579107	1.73271705659509	5.79346852024269	4.97256822888368	0	0	14.5760959181211	0	33.8955809824919	12.2896852038344	0	0.911257972894881	4.63507737160782	2.37780035676421	0.76548382864534	0
MCOLN2	55.263730871623	121.259324503948	26.8571143772239	24.3325677850193	237.440132929196	0	280.515925314883	9.71739727874739	69.7973520377879	20.8588190661489	39.7051368123882	136.691940768499	11.8463536476335	155.275091948862	64.9932097515552	71.955479892662	24.2853867071069
