"interaction","name","selected","shared interaction","shared name"
"interacts with","DTNB (interacts with) CYP2J2","false","interacts with","DTNB (interacts with) CYP2J2"
"interacts with","DTNB (interacts with) MYH15","false","interacts with","DTNB (interacts with) MYH15"
"interacts with","DTNB (interacts with) TPD52","false","interacts with","DTNB (interacts with) TPD52"
"interacts with","DTNB (interacts with) HOOK1","false","interacts with","DTNB (interacts with) HOOK1"
"interacts with","CYP2J2 (interacts with) LOC107985513","false","interacts with","CYP2J2 (interacts with) LOC107985513"
"interacts with","CKAP2 (interacts with) DDX11-AS1","false","interacts with","CKAP2 (interacts with) DDX11-AS1"
"interacts with","CKAP2 (interacts with) DHFR","false","interacts with","CKAP2 (interacts with) DHFR"
"interacts with","CKAP2 (interacts with) SAPCD2","false","interacts with","CKAP2 (interacts with) SAPCD2"
"interacts with","CKAP2 (interacts with) NSD2","false","interacts with","CKAP2 (interacts with) NSD2"
"interacts with","CKAP2 (interacts with) CIP2A","false","interacts with","CKAP2 (interacts with) CIP2A"
"interacts with","CKAP2 (interacts with) SGO1-AS1","false","interacts with","CKAP2 (interacts with) SGO1-AS1"
"interacts with","CKAP2 (interacts with) HPCAL1","false","interacts with","CKAP2 (interacts with) HPCAL1"
"interacts with","CKAP2 (interacts with) PRC1-AS1","false","interacts with","CKAP2 (interacts with) PRC1-AS1"
"interacts with","CKAP2 (interacts with) DEPDC1","false","interacts with","CKAP2 (interacts with) DEPDC1"
"interacts with","CKAP2 (interacts with) MELK","false","interacts with","CKAP2 (interacts with) MELK"
"interacts with","CKAP2 (interacts with) UBE2T","false","interacts with","CKAP2 (interacts with) UBE2T"
"interacts with","CKAP2 (interacts with) BUB1","false","interacts with","CKAP2 (interacts with) BUB1"
"interacts with","CKAP2 (interacts with) C9orf40","false","interacts with","CKAP2 (interacts with) C9orf40"
"interacts with","CKAP2 (interacts with) HMMR","false","interacts with","CKAP2 (interacts with) HMMR"
"interacts with","CKAP2 (interacts with) CAMK2N2","false","interacts with","CKAP2 (interacts with) CAMK2N2"
"interacts with","CKAP2 (interacts with) BRIP1","false","interacts with","CKAP2 (interacts with) BRIP1"
"interacts with","CKAP2 (interacts with) MAD2L1","false","interacts with","CKAP2 (interacts with) MAD2L1"
"interacts with","CKAP2 (interacts with) KIF18A","false","interacts with","CKAP2 (interacts with) KIF18A"
"interacts with","CKAP2 (interacts with) MCM6","false","interacts with","CKAP2 (interacts with) MCM6"
"interacts with","CKAP2 (interacts with) PTEN","false","interacts with","CKAP2 (interacts with) PTEN"
"interacts with","CKAP2 (interacts with) E2F8","false","interacts with","CKAP2 (interacts with) E2F8"
"interacts with","CKAP2 (interacts with) ESCO2","false","interacts with","CKAP2 (interacts with) ESCO2"
"interacts with","CKAP2 (interacts with) GTSE1","false","interacts with","CKAP2 (interacts with) GTSE1"
"interacts with","CKAP2 (interacts with) CENPM","false","interacts with","CKAP2 (interacts with) CENPM"
"interacts with","CKAP2 (interacts with) NUSAP1","false","interacts with","CKAP2 (interacts with) NUSAP1"
"interacts with","CKAP2 (interacts with) LCORL","false","interacts with","CKAP2 (interacts with) LCORL"
"interacts with","CKAP2 (interacts with) KNL1","false","interacts with","CKAP2 (interacts with) KNL1"
"interacts with","CKAP2 (interacts with) CDK2","false","interacts with","CKAP2 (interacts with) CDK2"
"interacts with","CKAP2 (interacts with) RMI2","false","interacts with","CKAP2 (interacts with) RMI2"
"interacts with","CKAP2 (interacts with) TCF7","false","interacts with","CKAP2 (interacts with) TCF7"
"interacts with","CKAP2 (interacts with) CENPL","false","interacts with","CKAP2 (interacts with) CENPL"
"interacts with","CKAP2 (interacts with) KIF4A","false","interacts with","CKAP2 (interacts with) KIF4A"
"interacts with","CKAP2 (interacts with) CCNE1","false","interacts with","CKAP2 (interacts with) CCNE1"
"interacts with","CKAP2 (interacts with) CENPK","false","interacts with","CKAP2 (interacts with) CENPK"
"interacts with","CKAP2 (interacts with) CEP55","false","interacts with","CKAP2 (interacts with) CEP55"
"interacts with","CKAP2 (interacts with) RMI1","false","interacts with","CKAP2 (interacts with) RMI1"
"interacts with","CKAP2 (interacts with) CENPU","false","interacts with","CKAP2 (interacts with) CENPU"
"interacts with","CKAP2 (interacts with) INCENP","false","interacts with","CKAP2 (interacts with) INCENP"
"interacts with","CKAP2 (interacts with) CENPH","false","interacts with","CKAP2 (interacts with) CENPH"
"interacts with","CKAP2 (interacts with) ACYP1","false","interacts with","CKAP2 (interacts with) ACYP1"
"interacts with","CKAP2 (interacts with) SMC4","false","interacts with","CKAP2 (interacts with) SMC4"
"interacts with","CKAP2 (interacts with) SRGAP2D","false","interacts with","CKAP2 (interacts with) SRGAP2D"
"interacts with","CKAP2 (interacts with) TTK","false","interacts with","CKAP2 (interacts with) TTK"
"interacts with","CKAP2 (interacts with) SHMT1","false","interacts with","CKAP2 (interacts with) SHMT1"
"interacts with","CKAP2 (interacts with) ZWINT","false","interacts with","CKAP2 (interacts with) ZWINT"
"interacts with","CKAP2 (interacts with) LOC105370705","false","interacts with","CKAP2 (interacts with) LOC105370705"
"interacts with","CKAP2 (interacts with) BUB1B-PAK6","false","interacts with","CKAP2 (interacts with) BUB1B-PAK6"
"interacts with","CKAP2 (interacts with) LMNB2","false","interacts with","CKAP2 (interacts with) LMNB2"
"interacts with","CKAP2 (interacts with) WDR76","false","interacts with","CKAP2 (interacts with) WDR76"
"interacts with","CKAP2 (interacts with) BARD1","false","interacts with","CKAP2 (interacts with) BARD1"
"interacts with","CKAP2 (interacts with) MND1","false","interacts with","CKAP2 (interacts with) MND1"
"interacts with","CKAP2 (interacts with) FAM83D","false","interacts with","CKAP2 (interacts with) FAM83D"
"interacts with","CKAP2 (interacts with) KIF23","false","interacts with","CKAP2 (interacts with) KIF23"
"interacts with","CKAP2 (interacts with) SGO2","false","interacts with","CKAP2 (interacts with) SGO2"
"interacts with","CKAP2 (interacts with) UBE2C","false","interacts with","CKAP2 (interacts with) UBE2C"
"interacts with","CKAP2 (interacts with) PI4K2B","false","interacts with","CKAP2 (interacts with) PI4K2B"
"interacts with","CKAP2 (interacts with) BUB1B","false","interacts with","CKAP2 (interacts with) BUB1B"
"interacts with","CKAP2 (interacts with) FLRT2-AS1","false","interacts with","CKAP2 (interacts with) FLRT2-AS1"
"interacts with","CKAP2 (interacts with) TFDP1","false","interacts with","CKAP2 (interacts with) TFDP1"
"interacts with","CKAP2 (interacts with) ANLN","false","interacts with","CKAP2 (interacts with) ANLN"
"interacts with","CKAP2 (interacts with) TIFA","false","interacts with","CKAP2 (interacts with) TIFA"
"interacts with","CKAP2 (interacts with) PIF1","false","interacts with","CKAP2 (interacts with) PIF1"
"interacts with","CKAP2 (interacts with) SHCBP1","false","interacts with","CKAP2 (interacts with) SHCBP1"
"interacts with","CKAP2 (interacts with) SLC25A40","false","interacts with","CKAP2 (interacts with) SLC25A40"
"interacts with","CKAP2 (interacts with) CKAP2L","false","interacts with","CKAP2 (interacts with) CKAP2L"
"interacts with","CKAP2 (interacts with) CDCA4","false","interacts with","CKAP2 (interacts with) CDCA4"
"interacts with","CKAP2 (interacts with) CCNO","false","interacts with","CKAP2 (interacts with) CCNO"
"interacts with","CKAP2 (interacts with) C5orf34","false","interacts with","CKAP2 (interacts with) C5orf34"
"interacts with","CKAP2 (interacts with) ATAD2","false","interacts with","CKAP2 (interacts with) ATAD2"
"interacts with","CKAP2 (interacts with) SOCS2-AS1","false","interacts with","CKAP2 (interacts with) SOCS2-AS1"
"interacts with","CKAP2 (interacts with) ASPM","false","interacts with","CKAP2 (interacts with) ASPM"
"interacts with","CKAP2 (interacts with) SPC25","false","interacts with","CKAP2 (interacts with) SPC25"
"interacts with","CKAP2 (interacts with) SMC2","false","interacts with","CKAP2 (interacts with) SMC2"
"interacts with","CKAP2 (interacts with) POLQ","false","interacts with","CKAP2 (interacts with) POLQ"
"interacts with","CKAP2 (interacts with) FANCI","false","interacts with","CKAP2 (interacts with) FANCI"
"interacts with","CKAP2 (interacts with) LMNB1","false","interacts with","CKAP2 (interacts with) LMNB1"
"interacts with","CKAP2 (interacts with) ANP32E","false","interacts with","CKAP2 (interacts with) ANP32E"
"interacts with","CKAP2 (interacts with) IRX5","false","interacts with","CKAP2 (interacts with) IRX5"
"interacts with","CKAP2 (interacts with) CENPA","false","interacts with","CKAP2 (interacts with) CENPA"
"interacts with","CKAP2 (interacts with) DSN1","false","interacts with","CKAP2 (interacts with) DSN1"
"interacts with","CKAP2 (interacts with) GINS2","false","interacts with","CKAP2 (interacts with) GINS2"
"interacts with","CKAP2 (interacts with) CDC45","false","interacts with","CKAP2 (interacts with) CDC45"
"interacts with","CKAP2 (interacts with) SGO1","false","interacts with","CKAP2 (interacts with) SGO1"
"interacts with","CKAP2 (interacts with) MMS22L","false","interacts with","CKAP2 (interacts with) MMS22L"
"interacts with","CKAP2 (interacts with) CCNB1","false","interacts with","CKAP2 (interacts with) CCNB1"
"interacts with","CKAP2 (interacts with) FAM72D","false","interacts with","CKAP2 (interacts with) FAM72D"
"interacts with","CKAP2 (interacts with) ANKRD9","false","interacts with","CKAP2 (interacts with) ANKRD9"
"interacts with","CKAP2 (interacts with) HAS2-AS1","false","interacts with","CKAP2 (interacts with) HAS2-AS1"
"interacts with","CKAP2 (interacts with) DDIAS","false","interacts with","CKAP2 (interacts with) DDIAS"
"interacts with","CKAP2 (interacts with) CKS2","false","interacts with","CKAP2 (interacts with) CKS2"
"interacts with","CKAP2 (interacts with) CDKN3","false","interacts with","CKAP2 (interacts with) CDKN3"
"interacts with","CKAP2 (interacts with) FAM111B","false","interacts with","CKAP2 (interacts with) FAM111B"
"interacts with","CKAP2 (interacts with) ARL6IP1","false","interacts with","CKAP2 (interacts with) ARL6IP1"
"interacts with","CKAP2 (interacts with) TMPO-AS1","false","interacts with","CKAP2 (interacts with) TMPO-AS1"
"interacts with","CKAP2 (interacts with) SLC7A11","false","interacts with","CKAP2 (interacts with) SLC7A11"
"interacts with","CKAP2 (interacts with) NCAPH","false","interacts with","CKAP2 (interacts with) NCAPH"
"interacts with","CKAP2 (interacts with) MCIDAS","false","interacts with","CKAP2 (interacts with) MCIDAS"
"interacts with","CKAP2 (interacts with) ERCC6L","false","interacts with","CKAP2 (interacts with) ERCC6L"
"interacts with","CKAP2 (interacts with) NT5DC4","false","interacts with","CKAP2 (interacts with) NT5DC4"
"interacts with","CKAP2 (interacts with) USP1","false","interacts with","CKAP2 (interacts with) USP1"
"interacts with","CKAP2 (interacts with) SKA2","false","interacts with","CKAP2 (interacts with) SKA2"
"interacts with","CKAP2 (interacts with) HMGB2","false","interacts with","CKAP2 (interacts with) HMGB2"
"interacts with","CKAP2 (interacts with) KIF11","false","interacts with","CKAP2 (interacts with) KIF11"
"interacts with","CKAP2 (interacts with) C10orf143","false","interacts with","CKAP2 (interacts with) C10orf143"
"interacts with","CKAP2 (interacts with) KIF14","false","interacts with","CKAP2 (interacts with) KIF14"
"interacts with","CKAP2 (interacts with) RRM2","false","interacts with","CKAP2 (interacts with) RRM2"
"interacts with","CKAP2 (interacts with) RAD51AP1","false","interacts with","CKAP2 (interacts with) RAD51AP1"
"interacts with","CKAP2 (interacts with) CCNA2","false","interacts with","CKAP2 (interacts with) CCNA2"
"interacts with","CKAP2 (interacts with) LOC107986126","false","interacts with","CKAP2 (interacts with) LOC107986126"
"interacts with","CKAP2 (interacts with) TRIM59","false","interacts with","CKAP2 (interacts with) TRIM59"
"interacts with","CKAP2 (interacts with) CDKN2B-AS1","false","interacts with","CKAP2 (interacts with) CDKN2B-AS1"
"interacts with","CKAP2 (interacts with) AKR1C3","false","interacts with","CKAP2 (interacts with) AKR1C3"
"interacts with","CKAP2 (interacts with) PBK","false","interacts with","CKAP2 (interacts with) PBK"
"interacts with","CKAP2 (interacts with) POLE2","false","interacts with","CKAP2 (interacts with) POLE2"
"interacts with","CKAP2 (interacts with) PCLAF","false","interacts with","CKAP2 (interacts with) PCLAF"
"interacts with","CKAP2 (interacts with) ASF1B","false","interacts with","CKAP2 (interacts with) ASF1B"
"interacts with","CKAP2 (interacts with) DEPDC1B","false","interacts with","CKAP2 (interacts with) DEPDC1B"
"interacts with","CKAP2 (interacts with) OIP5","false","interacts with","CKAP2 (interacts with) OIP5"
"interacts with","CKAP2 (interacts with) DTL","false","interacts with","CKAP2 (interacts with) DTL"
"interacts with","CKAP2 (interacts with) KIFC1","false","interacts with","CKAP2 (interacts with) KIFC1"
"interacts with","CKAP2 (interacts with) NCAPG2","false","interacts with","CKAP2 (interacts with) NCAPG2"
"interacts with","CKAP2 (interacts with) TOP2A","false","interacts with","CKAP2 (interacts with) TOP2A"
"interacts with","CKAP2 (interacts with) CRNDE","false","interacts with","CKAP2 (interacts with) CRNDE"
"interacts with","CKAP2 (interacts with) CEP152","false","interacts with","CKAP2 (interacts with) CEP152"
"interacts with","CKAP2 (interacts with) E2F7","false","interacts with","CKAP2 (interacts with) E2F7"
"interacts with","CKAP2 (interacts with) KNSTRN","false","interacts with","CKAP2 (interacts with) KNSTRN"
"interacts with","CKAP2 (interacts with) CENPF","false","interacts with","CKAP2 (interacts with) CENPF"
"interacts with","CKAP2 (interacts with) NUF2","false","interacts with","CKAP2 (interacts with) NUF2"
"interacts with","CKAP2 (interacts with) LHX2","false","interacts with","CKAP2 (interacts with) LHX2"
"interacts with","CKAP2 (interacts with) MCM4","false","interacts with","CKAP2 (interacts with) MCM4"
"interacts with","CKAP2 (interacts with) CDCA7L","false","interacts with","CKAP2 (interacts with) CDCA7L"
"interacts with","CKAP2 (interacts with) GAPDH-DT","false","interacts with","CKAP2 (interacts with) GAPDH-DT"
"interacts with","CKAP2 (interacts with) E2F1","false","interacts with","CKAP2 (interacts with) E2F1"
"interacts with","CKAP2 (interacts with) FEN1","false","interacts with","CKAP2 (interacts with) FEN1"
"interacts with","CKAP2 (interacts with) STMN1","false","interacts with","CKAP2 (interacts with) STMN1"
"interacts with","CKAP2 (interacts with) PRC1","false","interacts with","CKAP2 (interacts with) PRC1"
"interacts with","CKAP2 (interacts with) ZGRF1","false","interacts with","CKAP2 (interacts with) ZGRF1"
"interacts with","CKAP2 (interacts with) RACGAP1","false","interacts with","CKAP2 (interacts with) RACGAP1"
"interacts with","CKAP2 (interacts with) ARHGAP11A","false","interacts with","CKAP2 (interacts with) ARHGAP11A"
"interacts with","CKAP2 (interacts with) CDCA8","false","interacts with","CKAP2 (interacts with) CDCA8"
